Country Name,Country ISO3,Year,Indicator Name,Indicator Code,Value
Georgia,GEO,1962,"Age dependency ratio, old (% of working-age population)",SP.POP.DPND.OL,13.3149026063549
Georgia,GEO,1961,"Age dependency ratio, old (% of working-age population)",SP.POP.DPND.OL,13.5620116605309
Georgia,GEO,1960,"Age dependency ratio, old (% of working-age population)",SP.POP.DPND.OL,13.7699258479577
Georgia,GEO,2017,"Age dependency ratio, young (% of working-age population)",SP.POP.DPND.YG,29.085119817781
Georgia,GEO,2016,"Age dependency ratio, young (% of working-age population)",SP.POP.DPND.YG,28.5695637385683
Georgia,GEO,2015,"Age dependency ratio, young (% of working-age population)",SP.POP.DPND.YG,28.0689592279614
Georgia,GEO,2014,"Age dependency ratio, young (% of working-age population)",SP.POP.DPND.YG,27.6075297339609
Georgia,GEO,2013,"Age dependency ratio, young (% of working-age population)",SP.POP.DPND.YG,27.2567960133204
Georgia,GEO,2012,"Age dependency ratio, young (% of working-age population)",SP.POP.DPND.YG,26.9894284611677
Georgia,GEO,2011,"Age dependency ratio, young (% of working-age population)",SP.POP.DPND.YG,26.7819460010811
Georgia,GEO,2010,"Age dependency ratio, young (% of working-age population)",SP.POP.DPND.YG,26.6263663464723
Georgia,GEO,2009,"Age dependency ratio, young (% of working-age population)",SP.POP.DPND.YG,26.8578759312049
Georgia,GEO,2008,"Age dependency ratio, young (% of working-age population)",SP.POP.DPND.YG,27.2783790678451
Georgia,GEO,2007,"Age dependency ratio, young (% of working-age population)",SP.POP.DPND.YG,27.8794535931299
Georgia,GEO,2006,"Age dependency ratio, young (% of working-age population)",SP.POP.DPND.YG,28.6048369029157
Georgia,GEO,2005,"Age dependency ratio, young (% of working-age population)",SP.POP.DPND.YG,29.3940235222856
Georgia,GEO,2004,"Age dependency ratio, young (% of working-age population)",SP.POP.DPND.YG,30.5180454819416
Georgia,GEO,2003,"Age dependency ratio, young (% of working-age population)",SP.POP.DPND.YG,31.6478392319415
Georgia,GEO,2002,"Age dependency ratio, young (% of working-age population)",SP.POP.DPND.YG,32.7342463404582
Georgia,GEO,2001,"Age dependency ratio, young (% of working-age population)",SP.POP.DPND.YG,33.7714541979285
Georgia,GEO,2000,"Age dependency ratio, young (% of working-age population)",SP.POP.DPND.YG,34.7943707300253
Georgia,GEO,1999,"Age dependency ratio, young (% of working-age population)",SP.POP.DPND.YG,35.6423784133296
Georgia,GEO,1998,"Age dependency ratio, young (% of working-age population)",SP.POP.DPND.YG,36.4036259162833
Georgia,GEO,1997,"Age dependency ratio, young (% of working-age population)",SP.POP.DPND.YG,37.0707202832231
Georgia,GEO,1996,"Age dependency ratio, young (% of working-age population)",SP.POP.DPND.YG,37.6490850667563
Georgia,GEO,1995,"Age dependency ratio, young (% of working-age population)",SP.POP.DPND.YG,38.157564556932
Georgia,GEO,1994,"Age dependency ratio, young (% of working-age population)",SP.POP.DPND.YG,38.2012744180604
Georgia,GEO,1993,"Age dependency ratio, young (% of working-age population)",SP.POP.DPND.YG,38.1489766639838
Georgia,GEO,1992,"Age dependency ratio, young (% of working-age population)",SP.POP.DPND.YG,38.036180094452
Georgia,GEO,1991,"Age dependency ratio, young (% of working-age population)",SP.POP.DPND.YG,37.8998734806466
Georgia,GEO,1990,"Age dependency ratio, young (% of working-age population)",SP.POP.DPND.YG,37.7644486046705
Georgia,GEO,1989,"Age dependency ratio, young (% of working-age population)",SP.POP.DPND.YG,37.7733322438585
Georgia,GEO,1988,"Age dependency ratio, young (% of working-age population)",SP.POP.DPND.YG,37.7215583155885
Georgia,GEO,1987,"Age dependency ratio, young (% of working-age population)",SP.POP.DPND.YG,37.6389338341152
Georgia,GEO,1986,"Age dependency ratio, young (% of working-age population)",SP.POP.DPND.YG,37.5440687271594
Georgia,GEO,1985,"Age dependency ratio, young (% of working-age population)",SP.POP.DPND.YG,37.4510839182558
Georgia,GEO,1984,"Age dependency ratio, young (% of working-age population)",SP.POP.DPND.YG,37.5489101106445
Georgia,GEO,1983,"Age dependency ratio, young (% of working-age population)",SP.POP.DPND.YG,37.732778751212
Georgia,GEO,1982,"Age dependency ratio, young (% of working-age population)",SP.POP.DPND.YG,38.0404190910639
Georgia,GEO,1981,"Age dependency ratio, young (% of working-age population)",SP.POP.DPND.YG,38.5070923463506
Georgia,GEO,1980,"Age dependency ratio, young (% of working-age population)",SP.POP.DPND.YG,39.1250775041253
Georgia,GEO,1979,"Age dependency ratio, young (% of working-age population)",SP.POP.DPND.YG,39.9686331198498
Georgia,GEO,1978,"Age dependency ratio, young (% of working-age population)",SP.POP.DPND.YG,40.968587033035
Georgia,GEO,1977,"Age dependency ratio, young (% of working-age population)",SP.POP.DPND.YG,42.0563145312984
Georgia,GEO,1976,"Age dependency ratio, young (% of working-age population)",SP.POP.DPND.YG,43.1341972357623
Georgia,GEO,1975,"Age dependency ratio, young (% of working-age population)",SP.POP.DPND.YG,44.1482903308945
Georgia,GEO,1974,"Age dependency ratio, young (% of working-age population)",SP.POP.DPND.YG,45.3566982611085
Georgia,GEO,1973,"Age dependency ratio, young (% of working-age population)",SP.POP.DPND.YG,46.5272516227717
Georgia,GEO,1972,"Age dependency ratio, young (% of working-age population)",SP.POP.DPND.YG,47.6620392199683
Georgia,GEO,1971,"Age dependency ratio, young (% of working-age population)",SP.POP.DPND.YG,48.8103614965657
Georgia,GEO,1970,"Age dependency ratio, young (% of working-age population)",SP.POP.DPND.YG,50.0161224564704
Georgia,GEO,1969,"Age dependency ratio, young (% of working-age population)",SP.POP.DPND.YG,50.7902284466222
Georgia,GEO,1968,"Age dependency ratio, young (% of working-age population)",SP.POP.DPND.YG,51.3869251606899
Georgia,GEO,1967,"Age dependency ratio, young (% of working-age population)",SP.POP.DPND.YG,51.7481811703281
Georgia,GEO,1966,"Age dependency ratio, young (% of working-age population)",SP.POP.DPND.YG,51.7687814425865
Georgia,GEO,1965,"Age dependency ratio, young (% of working-age population)",SP.POP.DPND.YG,51.4052797303683
Georgia,GEO,1964,"Age dependency ratio, young (% of working-age population)",SP.POP.DPND.YG,50.7384073219583
Georgia,GEO,1963,"Age dependency ratio, young (% of working-age population)",SP.POP.DPND.YG,49.7214457946441
Georgia,GEO,1962,"Age dependency ratio, young (% of working-age population)",SP.POP.DPND.YG,48.436492495293
Georgia,GEO,1961,"Age dependency ratio, young (% of working-age population)",SP.POP.DPND.YG,47.0163843162521
Georgia,GEO,1960,"Age dependency ratio, young (% of working-age population)",SP.POP.DPND.YG,45.5843604058517
Georgia,GEO,2017,Number of infant deaths,SH.DTH.IMRT,508
Georgia,GEO,2016,Number of infant deaths,SH.DTH.IMRT,552
Georgia,GEO,2015,Number of infant deaths,SH.DTH.IMRT,602
Georgia,GEO,2014,Number of infant deaths,SH.DTH.IMRT,655
Georgia,GEO,2013,Number of infant deaths,SH.DTH.IMRT,710
Georgia,GEO,2012,Number of infant deaths,SH.DTH.IMRT,767
Georgia,GEO,2011,Number of infant deaths,SH.DTH.IMRT,826
Georgia,GEO,2010,Number of infant deaths,SH.DTH.IMRT,887
Georgia,GEO,2009,Number of infant deaths,SH.DTH.IMRT,947
Georgia,GEO,2008,Number of infant deaths,SH.DTH.IMRT,1010
Georgia,GEO,2007,Number of infant deaths,SH.DTH.IMRT,1073
Georgia,GEO,2006,Number of infant deaths,SH.DTH.IMRT,1142
Georgia,GEO,2005,Number of infant deaths,SH.DTH.IMRT,1215
Georgia,GEO,2004,Number of infant deaths,SH.DTH.IMRT,1297
Georgia,GEO,2003,Number of infant deaths,SH.DTH.IMRT,1390
Georgia,GEO,2002,Number of infant deaths,SH.DTH.IMRT,1496
Georgia,GEO,2001,Number of infant deaths,SH.DTH.IMRT,1621
Georgia,GEO,2000,Number of infant deaths,SH.DTH.IMRT,1768
Georgia,GEO,1999,Number of infant deaths,SH.DTH.IMRT,1937
Georgia,GEO,1998,Number of infant deaths,SH.DTH.IMRT,2124
Georgia,GEO,1997,Number of infant deaths,SH.DTH.IMRT,2325
Georgia,GEO,1996,Number of infant deaths,SH.DTH.IMRT,2534
Georgia,GEO,1995,Number of infant deaths,SH.DTH.IMRT,2749
Georgia,GEO,1994,Number of infant deaths,SH.DTH.IMRT,2969
Georgia,GEO,1993,Number of infant deaths,SH.DTH.IMRT,3183
Georgia,GEO,1992,Number of infant deaths,SH.DTH.IMRT,3386
Georgia,GEO,1991,Number of infant deaths,SH.DTH.IMRT,3573
Georgia,GEO,1990,Number of infant deaths,SH.DTH.IMRT,3737
Georgia,GEO,1989,Number of infant deaths,SH.DTH.IMRT,3874
Georgia,GEO,1988,Number of infant deaths,SH.DTH.IMRT,3989
Georgia,GEO,1987,Number of infant deaths,SH.DTH.IMRT,4080
Georgia,GEO,1986,Number of infant deaths,SH.DTH.IMRT,4154
Georgia,GEO,1985,Number of infant deaths,SH.DTH.IMRT,4218
Georgia,GEO,1984,Number of infant deaths,SH.DTH.IMRT,4271
Georgia,GEO,1983,Number of infant deaths,SH.DTH.IMRT,4325
Georgia,GEO,1982,Number of infant deaths,SH.DTH.IMRT,4385
Georgia,GEO,1981,Number of infant deaths,SH.DTH.IMRT,4451
Georgia,GEO,1980,Number of infant deaths,SH.DTH.IMRT,4517
Georgia,GEO,1979,Number of infant deaths,SH.DTH.IMRT,4600
Georgia,GEO,1978,Number of infant deaths,SH.DTH.IMRT,4687
Georgia,GEO,1977,Number of infant deaths,SH.DTH.IMRT,4794
Georgia,GEO,1976,Number of infant deaths,SH.DTH.IMRT,4900
Georgia,GEO,1975,Number of infant deaths,SH.DTH.IMRT,
Georgia,GEO,1974,Number of infant deaths,SH.DTH.IMRT,
Georgia,GEO,1973,Number of infant deaths,SH.DTH.IMRT,
Georgia,GEO,1972,Number of infant deaths,SH.DTH.IMRT,
Georgia,GEO,1971,Number of infant deaths,SH.DTH.IMRT,
Georgia,GEO,1970,Number of infant deaths,SH.DTH.IMRT,
Georgia,GEO,1969,Number of infant deaths,SH.DTH.IMRT,
Georgia,GEO,1968,Number of infant deaths,SH.DTH.IMRT,
Georgia,GEO,1967,Number of infant deaths,SH.DTH.IMRT,
Georgia,GEO,1966,Number of infant deaths,SH.DTH.IMRT,
Georgia,GEO,1965,Number of infant deaths,SH.DTH.IMRT,
Georgia,GEO,1964,Number of infant deaths,SH.DTH.IMRT,
Georgia,GEO,1963,Number of infant deaths,SH.DTH.IMRT,
Georgia,GEO,1962,Number of infant deaths,SH.DTH.IMRT,
Georgia,GEO,1961,Number of infant deaths,SH.DTH.IMRT,
Georgia,GEO,1960,Number of infant deaths,SH.DTH.IMRT,
Georgia,GEO,2017,International migrant stock (% of population),SM.POP.TOTL.ZS,
Georgia,GEO,2016,International migrant stock (% of population),SM.POP.TOTL.ZS,
Georgia,GEO,2015,International migrant stock (% of population),SM.POP.TOTL.ZS,4.22024835167253
Georgia,GEO,2014,International migrant stock (% of population),SM.POP.TOTL.ZS,
Georgia,GEO,2013,International migrant stock (% of population),SM.POP.TOTL.ZS,
Georgia,GEO,2012,International migrant stock (% of population),SM.POP.TOTL.ZS,
Georgia,GEO,2011,International migrant stock (% of population),SM.POP.TOTL.ZS,
Georgia,GEO,2010,International migrant stock (% of population),SM.POP.TOTL.ZS,4.28697273402332
Georgia,GEO,2009,International migrant stock (% of population),SM.POP.TOTL.ZS,
Georgia,GEO,2008,International migrant stock (% of population),SM.POP.TOTL.ZS,
Georgia,GEO,2007,International migrant stock (% of population),SM.POP.TOTL.ZS,
Georgia,GEO,2006,International migrant stock (% of population),SM.POP.TOTL.ZS,
Georgia,GEO,2005,International migrant stock (% of population),SM.POP.TOTL.ZS,4.46464383290137
Georgia,GEO,2004,International migrant stock (% of population),SM.POP.TOTL.ZS,
Georgia,GEO,2003,International migrant stock (% of population),SM.POP.TOTL.ZS,
Georgia,GEO,2002,International migrant stock (% of population),SM.POP.TOTL.ZS,
Georgia,GEO,2001,International migrant stock (% of population),SM.POP.TOTL.ZS,
Georgia,GEO,2000,International migrant stock (% of population),SM.POP.TOTL.ZS,4.60832310374145
Georgia,GEO,1999,International migrant stock (% of population),SM.POP.TOTL.ZS,
Georgia,GEO,1998,International migrant stock (% of population),SM.POP.TOTL.ZS,
Georgia,GEO,1997,International migrant stock (% of population),SM.POP.TOTL.ZS,
Georgia,GEO,1996,International migrant stock (% of population),SM.POP.TOTL.ZS,
Georgia,GEO,1995,International migrant stock (% of population),SM.POP.TOTL.ZS,5.4952070624413
Georgia,GEO,1994,International migrant stock (% of population),SM.POP.TOTL.ZS,
Georgia,GEO,1993,International migrant stock (% of population),SM.POP.TOTL.ZS,
Georgia,GEO,1992,International migrant stock (% of population),SM.POP.TOTL.ZS,
Georgia,GEO,1991,International migrant stock (% of population),SM.POP.TOTL.ZS,
Georgia,GEO,1990,International migrant stock (% of population),SM.POP.TOTL.ZS,6.19562006472527
Georgia,GEO,1989,International migrant stock (% of population),SM.POP.TOTL.ZS,
Georgia,GEO,1988,International migrant stock (% of population),SM.POP.TOTL.ZS,
Georgia,GEO,1987,International migrant stock (% of population),SM.POP.TOTL.ZS,
Georgia,GEO,1986,International migrant stock (% of population),SM.POP.TOTL.ZS,
Georgia,GEO,1985,International migrant stock (% of population),SM.POP.TOTL.ZS,
Georgia,GEO,1984,International migrant stock (% of population),SM.POP.TOTL.ZS,
Georgia,GEO,1983,International migrant stock (% of population),SM.POP.TOTL.ZS,
Georgia,GEO,1982,International migrant stock (% of population),SM.POP.TOTL.ZS,
Georgia,GEO,1981,International migrant stock (% of population),SM.POP.TOTL.ZS,
Georgia,GEO,1980,International migrant stock (% of population),SM.POP.TOTL.ZS,
Georgia,GEO,1979,International migrant stock (% of population),SM.POP.TOTL.ZS,
Georgia,GEO,1978,International migrant stock (% of population),SM.POP.TOTL.ZS,
Georgia,GEO,1977,International migrant stock (% of population),SM.POP.TOTL.ZS,
Georgia,GEO,1976,International migrant stock (% of population),SM.POP.TOTL.ZS,
Georgia,GEO,1975,International migrant stock (% of population),SM.POP.TOTL.ZS,
Georgia,GEO,1974,International migrant stock (% of population),SM.POP.TOTL.ZS,
Georgia,GEO,1973,International migrant stock (% of population),SM.POP.TOTL.ZS,
Georgia,GEO,1972,International migrant stock (% of population),SM.POP.TOTL.ZS,
Georgia,GEO,1971,International migrant stock (% of population),SM.POP.TOTL.ZS,
Georgia,GEO,1970,International migrant stock (% of population),SM.POP.TOTL.ZS,
Georgia,GEO,1969,International migrant stock (% of population),SM.POP.TOTL.ZS,
Georgia,GEO,1968,International migrant stock (% of population),SM.POP.TOTL.ZS,
Georgia,GEO,1967,International migrant stock (% of population),SM.POP.TOTL.ZS,
Georgia,GEO,1966,International migrant stock (% of population),SM.POP.TOTL.ZS,
Georgia,GEO,1965,International migrant stock (% of population),SM.POP.TOTL.ZS,
Georgia,GEO,1964,International migrant stock (% of population),SM.POP.TOTL.ZS,
Georgia,GEO,1963,International migrant stock (% of population),SM.POP.TOTL.ZS,
Georgia,GEO,1962,International migrant stock (% of population),SM.POP.TOTL.ZS,
Georgia,GEO,1961,International migrant stock (% of population),SM.POP.TOTL.ZS,
Georgia,GEO,1960,International migrant stock (% of population),SM.POP.TOTL.ZS,
Georgia,GEO,2017,Land area (sq. km),AG.LND.TOTL.K2,69490
Georgia,GEO,2016,Land area (sq. km),AG.LND.TOTL.K2,69490
Georgia,GEO,2015,Land area (sq. km),AG.LND.TOTL.K2,69490
Georgia,GEO,2014,Land area (sq. km),AG.LND.TOTL.K2,69490
Georgia,GEO,2013,Land area (sq. km),AG.LND.TOTL.K2,69490
Georgia,GEO,2012,Land area (sq. km),AG.LND.TOTL.K2,69490
Georgia,GEO,2011,Land area (sq. km),AG.LND.TOTL.K2,69490
Georgia,GEO,2010,Land area (sq. km),AG.LND.TOTL.K2,69490
Georgia,GEO,2009,Land area (sq. km),AG.LND.TOTL.K2,69490
Georgia,GEO,2008,Land area (sq. km),AG.LND.TOTL.K2,69490
Georgia,GEO,2007,Land area (sq. km),AG.LND.TOTL.K2,69490
Georgia,GEO,2006,Land area (sq. km),AG.LND.TOTL.K2,69490
Georgia,GEO,2005,Land area (sq. km),AG.LND.TOTL.K2,69490
Georgia,GEO,2004,Land area (sq. km),AG.LND.TOTL.K2,69490
Georgia,GEO,2003,Land area (sq. km),AG.LND.TOTL.K2,69490
Georgia,GEO,2002,Land area (sq. km),AG.LND.TOTL.K2,69490
Georgia,GEO,2001,Land area (sq. km),AG.LND.TOTL.K2,69490
Georgia,GEO,2000,Land area (sq. km),AG.LND.TOTL.K2,69490
Georgia,GEO,1999,Land area (sq. km),AG.LND.TOTL.K2,69490
Georgia,GEO,1998,Land area (sq. km),AG.LND.TOTL.K2,69490
Georgia,GEO,1997,Land area (sq. km),AG.LND.TOTL.K2,69490
Georgia,GEO,1996,Land area (sq. km),AG.LND.TOTL.K2,69490
Georgia,GEO,1995,Land area (sq. km),AG.LND.TOTL.K2,69490
Georgia,GEO,1994,Land area (sq. km),AG.LND.TOTL.K2,69490
Georgia,GEO,1993,Land area (sq. km),AG.LND.TOTL.K2,69490
Georgia,GEO,1992,Land area (sq. km),AG.LND.TOTL.K2,69490
Georgia,GEO,1991,Land area (sq. km),AG.LND.TOTL.K2,69490
Georgia,GEO,1990,Land area (sq. km),AG.LND.TOTL.K2,69490
Georgia,GEO,1989,Land area (sq. km),AG.LND.TOTL.K2,69490
Georgia,GEO,1988,Land area (sq. km),AG.LND.TOTL.K2,69490
Georgia,GEO,1987,Land area (sq. km),AG.LND.TOTL.K2,69490
Georgia,GEO,1986,Land area (sq. km),AG.LND.TOTL.K2,69490
Georgia,GEO,1985,Land area (sq. km),AG.LND.TOTL.K2,69490
Georgia,GEO,1984,Land area (sq. km),AG.LND.TOTL.K2,69490
Georgia,GEO,1983,Land area (sq. km),AG.LND.TOTL.K2,69490
Georgia,GEO,1982,Land area (sq. km),AG.LND.TOTL.K2,69490
Georgia,GEO,1981,Land area (sq. km),AG.LND.TOTL.K2,69490
Georgia,GEO,1980,Land area (sq. km),AG.LND.TOTL.K2,69490
Georgia,GEO,1979,Land area (sq. km),AG.LND.TOTL.K2,69490
