Country Name,Country ISO3,Year,Indicator Name,Indicator Code,Value
Ukraine,UKR,1996,"Age dependency ratio, old (% of working-age population)",SP.POP.DPND.OL,20.4650721913555
Ukraine,UKR,1995,"Age dependency ratio, old (% of working-age population)",SP.POP.DPND.OL,20.3190083743509
Ukraine,UKR,1994,"Age dependency ratio, old (% of working-age population)",SP.POP.DPND.OL,20.1799414134113
Ukraine,UKR,1993,"Age dependency ratio, old (% of working-age population)",SP.POP.DPND.OL,19.7561196207409
Ukraine,UKR,1992,"Age dependency ratio, old (% of working-age population)",SP.POP.DPND.OL,19.1374080972372
Ukraine,UKR,1991,"Age dependency ratio, old (% of working-age population)",SP.POP.DPND.OL,18.4969002516828
Ukraine,UKR,1990,"Age dependency ratio, old (% of working-age population)",SP.POP.DPND.OL,17.9510325732462
Ukraine,UKR,1989,"Age dependency ratio, old (% of working-age population)",SP.POP.DPND.OL,17.5102457050786
Ukraine,UKR,1988,"Age dependency ratio, old (% of working-age population)",SP.POP.DPND.OL,17.1722334345744
Ukraine,UKR,1987,"Age dependency ratio, old (% of working-age population)",SP.POP.DPND.OL,16.9330865350749
Ukraine,UKR,1986,"Age dependency ratio, old (% of working-age population)",SP.POP.DPND.OL,16.7772893098533
Ukraine,UKR,1985,"Age dependency ratio, old (% of working-age population)",SP.POP.DPND.OL,16.6940599248441
Ukraine,UKR,1984,"Age dependency ratio, old (% of working-age population)",SP.POP.DPND.OL,16.8330014410018
Ukraine,UKR,1983,"Age dependency ratio, old (% of working-age population)",SP.POP.DPND.OL,17.1052580604818
Ukraine,UKR,1982,"Age dependency ratio, old (% of working-age population)",SP.POP.DPND.OL,17.4318854160327
Ukraine,UKR,1981,"Age dependency ratio, old (% of working-age population)",SP.POP.DPND.OL,17.6739381876469
Ukraine,UKR,1980,"Age dependency ratio, old (% of working-age population)",SP.POP.DPND.OL,17.7281877236658
Ukraine,UKR,1979,"Age dependency ratio, old (% of working-age population)",SP.POP.DPND.OL,17.6044466318357
Ukraine,UKR,1978,"Age dependency ratio, old (% of working-age population)",SP.POP.DPND.OL,17.2798152992976
Ukraine,UKR,1977,"Age dependency ratio, old (% of working-age population)",SP.POP.DPND.OL,16.8056390312887
Ukraine,UKR,1976,"Age dependency ratio, old (% of working-age population)",SP.POP.DPND.OL,16.291393607292
Ukraine,UKR,1975,"Age dependency ratio, old (% of working-age population)",SP.POP.DPND.OL,15.81210855424
Ukraine,UKR,1974,"Age dependency ratio, old (% of working-age population)",SP.POP.DPND.OL,15.3978533278379
Ukraine,UKR,1973,"Age dependency ratio, old (% of working-age population)",SP.POP.DPND.OL,15.0182756423248
Ukraine,UKR,1972,"Age dependency ratio, old (% of working-age population)",SP.POP.DPND.OL,14.6664564631286
Ukraine,UKR,1971,"Age dependency ratio, old (% of working-age population)",SP.POP.DPND.OL,14.3206960731582
Ukraine,UKR,1970,"Age dependency ratio, old (% of working-age population)",SP.POP.DPND.OL,13.9628854130096
Ukraine,UKR,1969,"Age dependency ratio, old (% of working-age population)",SP.POP.DPND.OL,13.585242167538
Ukraine,UKR,1968,"Age dependency ratio, old (% of working-age population)",SP.POP.DPND.OL,13.2402932496238
Ukraine,UKR,1967,"Age dependency ratio, old (% of working-age population)",SP.POP.DPND.OL,12.9233783136985
Ukraine,UKR,1966,"Age dependency ratio, old (% of working-age population)",SP.POP.DPND.OL,12.6234592982063
Ukraine,UKR,1965,"Age dependency ratio, old (% of working-age population)",SP.POP.DPND.OL,12.3282324132996
Ukraine,UKR,1964,"Age dependency ratio, old (% of working-age population)",SP.POP.DPND.OL,12.0219710880467
Ukraine,UKR,1963,"Age dependency ratio, old (% of working-age population)",SP.POP.DPND.OL,11.7355557406028
Ukraine,UKR,1962,"Age dependency ratio, old (% of working-age population)",SP.POP.DPND.OL,11.4593098219291
Ukraine,UKR,1961,"Age dependency ratio, old (% of working-age population)",SP.POP.DPND.OL,11.1755523417969
Ukraine,UKR,1960,"Age dependency ratio, old (% of working-age population)",SP.POP.DPND.OL,10.8699866693059
Ukraine,UKR,2018,"Age dependency ratio, young (% of working-age population)",SP.POP.DPND.YG,23.4086282310711
Ukraine,UKR,2017,"Age dependency ratio, young (% of working-age population)",SP.POP.DPND.YG,22.7686356477738
Ukraine,UKR,2016,"Age dependency ratio, young (% of working-age population)",SP.POP.DPND.YG,22.2008373450625
Ukraine,UKR,2015,"Age dependency ratio, young (% of working-age population)",SP.POP.DPND.YG,21.809159880825
Ukraine,UKR,2014,"Age dependency ratio, young (% of working-age population)",SP.POP.DPND.YG,21.3171810645174
Ukraine,UKR,2013,"Age dependency ratio, young (% of working-age population)",SP.POP.DPND.YG,20.9654435559441
Ukraine,UKR,2012,"Age dependency ratio, young (% of working-age population)",SP.POP.DPND.YG,20.7190866125113
Ukraine,UKR,2011,"Age dependency ratio, young (% of working-age population)",SP.POP.DPND.YG,20.4675655702217
Ukraine,UKR,2010,"Age dependency ratio, young (% of working-age population)",SP.POP.DPND.YG,20.133806411537
Ukraine,UKR,2009,"Age dependency ratio, young (% of working-age population)",SP.POP.DPND.YG,20.1185839742135
Ukraine,UKR,2008,"Age dependency ratio, young (% of working-age population)",SP.POP.DPND.YG,20.1508259465377
Ukraine,UKR,2007,"Age dependency ratio, young (% of working-age population)",SP.POP.DPND.YG,20.2820969788405
Ukraine,UKR,2006,"Age dependency ratio, young (% of working-age population)",SP.POP.DPND.YG,20.5795311549762
Ukraine,UKR,2005,"Age dependency ratio, young (% of working-age population)",SP.POP.DPND.YG,21.0484571142179
Ukraine,UKR,2004,"Age dependency ratio, young (% of working-age population)",SP.POP.DPND.YG,21.6187838515663
Ukraine,UKR,2003,"Age dependency ratio, young (% of working-age population)",SP.POP.DPND.YG,22.3027764598567
Ukraine,UKR,2002,"Age dependency ratio, young (% of working-age population)",SP.POP.DPND.YG,23.0729913669203
Ukraine,UKR,2001,"Age dependency ratio, young (% of working-age population)",SP.POP.DPND.YG,23.9031917833
Ukraine,UKR,2000,"Age dependency ratio, young (% of working-age population)",SP.POP.DPND.YG,24.7799010330684
Ukraine,UKR,1999,"Age dependency ratio, young (% of working-age population)",SP.POP.DPND.YG,25.8154102423643
Ukraine,UKR,1998,"Age dependency ratio, young (% of working-age population)",SP.POP.DPND.YG,26.8979118571489
Ukraine,UKR,1997,"Age dependency ratio, young (% of working-age population)",SP.POP.DPND.YG,27.9671892625948
Ukraine,UKR,1996,"Age dependency ratio, young (% of working-age population)",SP.POP.DPND.YG,28.9526101261777
Ukraine,UKR,1995,"Age dependency ratio, young (% of working-age population)",SP.POP.DPND.YG,29.8193613775949
Ukraine,UKR,1994,"Age dependency ratio, young (% of working-age population)",SP.POP.DPND.YG,30.4900608979572
Ukraine,UKR,1993,"Age dependency ratio, young (% of working-age population)",SP.POP.DPND.YG,30.9736990394136
Ukraine,UKR,1992,"Age dependency ratio, young (% of working-age population)",SP.POP.DPND.YG,31.3078542382955
Ukraine,UKR,1991,"Age dependency ratio, young (% of working-age population)",SP.POP.DPND.YG,31.5630221749628
Ukraine,UKR,1990,"Age dependency ratio, young (% of working-age population)",SP.POP.DPND.YG,31.783954793261
Ukraine,UKR,1989,"Age dependency ratio, young (% of working-age population)",SP.POP.DPND.YG,32.0726568475241
Ukraine,UKR,1988,"Age dependency ratio, young (% of working-age population)",SP.POP.DPND.YG,32.3501950457843
Ukraine,UKR,1987,"Age dependency ratio, young (% of working-age population)",SP.POP.DPND.YG,32.5805794069199
Ukraine,UKR,1986,"Age dependency ratio, young (% of working-age population)",SP.POP.DPND.YG,32.6822540185113
Ukraine,UKR,1985,"Age dependency ratio, young (% of working-age population)",SP.POP.DPND.YG,32.6189454291577
Ukraine,UKR,1984,"Age dependency ratio, young (% of working-age population)",SP.POP.DPND.YG,32.5869958440374
Ukraine,UKR,1983,"Age dependency ratio, young (% of working-age population)",SP.POP.DPND.YG,32.4265324236077
Ukraine,UKR,1982,"Age dependency ratio, young (% of working-age population)",SP.POP.DPND.YG,32.2224829134151
Ukraine,UKR,1981,"Age dependency ratio, young (% of working-age population)",SP.POP.DPND.YG,32.1357369143914
Ukraine,UKR,1980,"Age dependency ratio, young (% of working-age population)",SP.POP.DPND.YG,32.2491815729167
Ukraine,UKR,1979,"Age dependency ratio, young (% of working-age population)",SP.POP.DPND.YG,32.4766388478166
Ukraine,UKR,1978,"Age dependency ratio, young (% of working-age population)",SP.POP.DPND.YG,32.9022566723714
Ukraine,UKR,1977,"Age dependency ratio, young (% of working-age population)",SP.POP.DPND.YG,33.422960872401
Ukraine,UKR,1976,"Age dependency ratio, young (% of working-age population)",SP.POP.DPND.YG,33.8226955293902
Ukraine,UKR,1975,"Age dependency ratio, young (% of working-age population)",SP.POP.DPND.YG,33.9747648111376
Ukraine,UKR,1974,"Age dependency ratio, young (% of working-age population)",SP.POP.DPND.YG,34.456583655878
Ukraine,UKR,1973,"Age dependency ratio, young (% of working-age population)",SP.POP.DPND.YG,34.8079711126241
Ukraine,UKR,1972,"Age dependency ratio, young (% of working-age population)",SP.POP.DPND.YG,35.1569023297914
Ukraine,UKR,1971,"Age dependency ratio, young (% of working-age population)",SP.POP.DPND.YG,35.7643912000303
Ukraine,UKR,1970,"Age dependency ratio, young (% of working-age population)",SP.POP.DPND.YG,36.7741232858728
Ukraine,UKR,1969,"Age dependency ratio, young (% of working-age population)",SP.POP.DPND.YG,37.5826591626855
Ukraine,UKR,1968,"Age dependency ratio, young (% of working-age population)",SP.POP.DPND.YG,38.6756747582345
Ukraine,UKR,1967,"Age dependency ratio, young (% of working-age population)",SP.POP.DPND.YG,39.8657843637981
Ukraine,UKR,1966,"Age dependency ratio, young (% of working-age population)",SP.POP.DPND.YG,40.7744895444163
Ukraine,UKR,1965,"Age dependency ratio, young (% of working-age population)",SP.POP.DPND.YG,41.1817716460965
Ukraine,UKR,1964,"Age dependency ratio, young (% of working-age population)",SP.POP.DPND.YG,41.7407936529677
Ukraine,UKR,1963,"Age dependency ratio, young (% of working-age population)",SP.POP.DPND.YG,41.8563816041762
Ukraine,UKR,1962,"Age dependency ratio, young (% of working-age population)",SP.POP.DPND.YG,41.6563302149745
Ukraine,UKR,1961,"Age dependency ratio, young (% of working-age population)",SP.POP.DPND.YG,41.4696260945894
Ukraine,UKR,1960,"Age dependency ratio, young (% of working-age population)",SP.POP.DPND.YG,41.5313476361175
Ukraine,UKR,2018,Number of infant deaths,SH.DTH.IMRT,
Ukraine,UKR,2017,Number of infant deaths,SH.DTH.IMRT,3521
Ukraine,UKR,2016,Number of infant deaths,SH.DTH.IMRT,3698
Ukraine,UKR,2015,Number of infant deaths,SH.DTH.IMRT,3882
Ukraine,UKR,2014,Number of infant deaths,SH.DTH.IMRT,4078
Ukraine,UKR,2013,Number of infant deaths,SH.DTH.IMRT,4285
Ukraine,UKR,2012,Number of infant deaths,SH.DTH.IMRT,4503
Ukraine,UKR,2011,Number of infant deaths,SH.DTH.IMRT,4726
Ukraine,UKR,2010,Number of infant deaths,SH.DTH.IMRT,4936
Ukraine,UKR,2009,Number of infant deaths,SH.DTH.IMRT,5109
Ukraine,UKR,2008,Number of infant deaths,SH.DTH.IMRT,5233
Ukraine,UKR,2007,Number of infant deaths,SH.DTH.IMRT,5308
Ukraine,UKR,2006,Number of infant deaths,SH.DTH.IMRT,5340
Ukraine,UKR,2005,Number of infant deaths,SH.DTH.IMRT,5366
Ukraine,UKR,2004,Number of infant deaths,SH.DTH.IMRT,5435
Ukraine,UKR,2003,Number of infant deaths,SH.DTH.IMRT,5568
Ukraine,UKR,2002,Number of infant deaths,SH.DTH.IMRT,5774
Ukraine,UKR,2001,Number of infant deaths,SH.DTH.IMRT,6069
Ukraine,UKR,2000,Number of infant deaths,SH.DTH.IMRT,6449
Ukraine,UKR,1999,Number of infant deaths,SH.DTH.IMRT,6908
Ukraine,UKR,1998,Number of infant deaths,SH.DTH.IMRT,7407
Ukraine,UKR,1997,Number of infant deaths,SH.DTH.IMRT,7916
Ukraine,UKR,1996,Number of infant deaths,SH.DTH.IMRT,8405
Ukraine,UKR,1995,Number of infant deaths,SH.DTH.IMRT,8849
Ukraine,UKR,1994,Number of infant deaths,SH.DTH.IMRT,9259
Ukraine,UKR,1993,Number of infant deaths,SH.DTH.IMRT,9629
Ukraine,UKR,1992,Number of infant deaths,SH.DTH.IMRT,10002
Ukraine,UKR,1991,Number of infant deaths,SH.DTH.IMRT,10409
Ukraine,UKR,1990,Number of infant deaths,SH.DTH.IMRT,10869
Ukraine,UKR,1989,Number of infant deaths,SH.DTH.IMRT,11398
Ukraine,UKR,1988,Number of infant deaths,SH.DTH.IMRT,12002
Ukraine,UKR,1987,Number of infant deaths,SH.DTH.IMRT,12686
Ukraine,UKR,1986,Number of infant deaths,SH.DTH.IMRT,13401
Ukraine,UKR,1985,Number of infant deaths,SH.DTH.IMRT,14129
Ukraine,UKR,1984,Number of infant deaths,SH.DTH.IMRT,14830
Ukraine,UKR,1983,Number of infant deaths,SH.DTH.IMRT,15489
Ukraine,UKR,1982,Number of infant deaths,SH.DTH.IMRT,16083
Ukraine,UKR,1981,Number of infant deaths,SH.DTH.IMRT,16607
Ukraine,UKR,1980,Number of infant deaths,SH.DTH.IMRT,17024
Ukraine,UKR,1979,Number of infant deaths,SH.DTH.IMRT,17360
Ukraine,UKR,1978,Number of infant deaths,SH.DTH.IMRT,17630
Ukraine,UKR,1977,Number of infant deaths,SH.DTH.IMRT,17892
Ukraine,UKR,1976,Number of infant deaths,SH.DTH.IMRT,18190
Ukraine,UKR,1975,Number of infant deaths,SH.DTH.IMRT,18476
Ukraine,UKR,1974,Number of infant deaths,SH.DTH.IMRT,18832
Ukraine,UKR,1973,Number of infant deaths,SH.DTH.IMRT,19181
Ukraine,UKR,1972,Number of infant deaths,SH.DTH.IMRT,19562
Ukraine,UKR,1971,Number of infant deaths,SH.DTH.IMRT,
Ukraine,UKR,1970,Number of infant deaths,SH.DTH.IMRT,
Ukraine,UKR,1969,Number of infant deaths,SH.DTH.IMRT,
Ukraine,UKR,1968,Number of infant deaths,SH.DTH.IMRT,
Ukraine,UKR,1967,Number of infant deaths,SH.DTH.IMRT,
Ukraine,UKR,1966,Number of infant deaths,SH.DTH.IMRT,
Ukraine,UKR,1965,Number of infant deaths,SH.DTH.IMRT,
Ukraine,UKR,1964,Number of infant deaths,SH.DTH.IMRT,
Ukraine,UKR,1963,Number of infant deaths,SH.DTH.IMRT,
Ukraine,UKR,1962,Number of infant deaths,SH.DTH.IMRT,
Ukraine,UKR,1961,Number of infant deaths,SH.DTH.IMRT,
Ukraine,UKR,1960,Number of infant deaths,SH.DTH.IMRT,
Ukraine,UKR,2018,International migrant stock (% of population),SM.POP.TOTL.ZS,
Ukraine,UKR,2017,International migrant stock (% of population),SM.POP.TOTL.ZS,
Ukraine,UKR,2016,International migrant stock (% of population),SM.POP.TOTL.ZS,
Ukraine,UKR,2015,International migrant stock (% of population),SM.POP.TOTL.ZS,10.7864611551484
Ukraine,UKR,2014,International migrant stock (% of population),SM.POP.TOTL.ZS,
Ukraine,UKR,2013,International migrant stock (% of population),SM.POP.TOTL.ZS,
Ukraine,UKR,2012,International migrant stock (% of population),SM.POP.TOTL.ZS,
Ukraine,UKR,2011,International migrant stock (% of population),SM.POP.TOTL.ZS,
Ukraine,UKR,2010,International migrant stock (% of population),SM.POP.TOTL.ZS,10.5564758567156
Ukraine,UKR,2009,International migrant stock (% of population),SM.POP.TOTL.ZS,
Ukraine,UKR,2008,International migrant stock (% of population),SM.POP.TOTL.ZS,
Ukraine,UKR,2007,International migrant stock (% of population),SM.POP.TOTL.ZS,
Ukraine,UKR,2006,International migrant stock (% of population),SM.POP.TOTL.ZS,
Ukraine,UKR,2005,International migrant stock (% of population),SM.POP.TOTL.ZS,10.7923244364238
Ukraine,UKR,2004,International migrant stock (% of population),SM.POP.TOTL.ZS,
Ukraine,UKR,2003,International migrant stock (% of population),SM.POP.TOTL.ZS,
Ukraine,UKR,2002,International migrant stock (% of population),SM.POP.TOTL.ZS,
Ukraine,UKR,2001,International migrant stock (% of population),SM.POP.TOTL.ZS,
Ukraine,UKR,2000,International migrant stock (% of population),SM.POP.TOTL.ZS,11.3384821308068
Ukraine,UKR,1999,International migrant stock (% of population),SM.POP.TOTL.ZS,
Ukraine,UKR,1998,International migrant stock (% of population),SM.POP.TOTL.ZS,
Ukraine,UKR,1997,International migrant stock (% of population),SM.POP.TOTL.ZS,
Ukraine,UKR,1996,International migrant stock (% of population),SM.POP.TOTL.ZS,
Ukraine,UKR,1995,International migrant stock (% of population),SM.POP.TOTL.ZS,12.1474803634196
Ukraine,UKR,1994,International migrant stock (% of population),SM.POP.TOTL.ZS,
Ukraine,UKR,1993,International migrant stock (% of population),SM.POP.TOTL.ZS,
Ukraine,UKR,1992,International migrant stock (% of population),SM.POP.TOTL.ZS,
Ukraine,UKR,1991,International migrant stock (% of population),SM.POP.TOTL.ZS,
Ukraine,UKR,1990,International migrant stock (% of population),SM.POP.TOTL.ZS,13.418179467323
Ukraine,UKR,1989,International migrant stock (% of population),SM.POP.TOTL.ZS,
Ukraine,UKR,1988,International migrant stock (% of population),SM.POP.TOTL.ZS,
Ukraine,UKR,1987,International migrant stock (% of population),SM.POP.TOTL.ZS,
Ukraine,UKR,1986,International migrant stock (% of population),SM.POP.TOTL.ZS,
Ukraine,UKR,1985,International migrant stock (% of population),SM.POP.TOTL.ZS,
Ukraine,UKR,1984,International migrant stock (% of population),SM.POP.TOTL.ZS,
Ukraine,UKR,1983,International migrant stock (% of population),SM.POP.TOTL.ZS,
Ukraine,UKR,1982,International migrant stock (% of population),SM.POP.TOTL.ZS,
Ukraine,UKR,1981,International migrant stock (% of population),SM.POP.TOTL.ZS,
Ukraine,UKR,1980,International migrant stock (% of population),SM.POP.TOTL.ZS,
Ukraine,UKR,1979,International migrant stock (% of population),SM.POP.TOTL.ZS,
Ukraine,UKR,1978,International migrant stock (% of population),SM.POP.TOTL.ZS,
Ukraine,UKR,1977,International migrant stock (% of population),SM.POP.TOTL.ZS,
Ukraine,UKR,1976,International migrant stock (% of population),SM.POP.TOTL.ZS,
Ukraine,UKR,1975,International migrant stock (% of population),SM.POP.TOTL.ZS,
Ukraine,UKR,1974,International migrant stock (% of population),SM.POP.TOTL.ZS,
Ukraine,UKR,1973,International migrant stock (% of population),SM.POP.TOTL.ZS,
Ukraine,UKR,1972,International migrant stock (% of population),SM.POP.TOTL.ZS,
Ukraine,UKR,1971,International migrant stock (% of population),SM.POP.TOTL.ZS,
Ukraine,UKR,1970,International migrant stock (% of population),SM.POP.TOTL.ZS,
Ukraine,UKR,1969,International migrant stock (% of population),SM.POP.TOTL.ZS,
Ukraine,UKR,1968,International migrant stock (% of population),SM.POP.TOTL.ZS,
Ukraine,UKR,1967,International migrant stock (% of population),SM.POP.TOTL.ZS,
Ukraine,UKR,1966,International migrant stock (% of population),SM.POP.TOTL.ZS,
Ukraine,UKR,1965,International migrant stock (% of population),SM.POP.TOTL.ZS,
Ukraine,UKR,1964,International migrant stock (% of population),SM.POP.TOTL.ZS,
Ukraine,UKR,1963,International migrant stock (% of population),SM.POP.TOTL.ZS,
Ukraine,UKR,1962,International migrant stock (% of population),SM.POP.TOTL.ZS,
Ukraine,UKR,1961,International migrant stock (% of population),SM.POP.TOTL.ZS,
Ukraine,UKR,1960,International migrant stock (% of population),SM.POP.TOTL.ZS,
Ukraine,UKR,2018,Land area (sq. km),AG.LND.TOTL.K2,579290
Ukraine,UKR,2017,Land area (sq. km),AG.LND.TOTL.K2,579290
Ukraine,UKR,2016,Land area (sq. km),AG.LND.TOTL.K2,579290
Ukraine,UKR,2015,Land area (sq. km),AG.LND.TOTL.K2,579290
Ukraine,UKR,2014,Land area (sq. km),AG.LND.TOTL.K2,579290
Ukraine,UKR,2013,Land area (sq. km),AG.LND.TOTL.K2,579320
Ukraine,UKR,2012,Land area (sq. km),AG.LND.TOTL.K2,579320
Ukraine,UKR,2011,Land area (sq. km),AG.LND.TOTL.K2,579320
Ukraine,UKR,2010,Land area (sq. km),AG.LND.TOTL.K2,579320
Ukraine,UKR,2009,Land area (sq. km),AG.LND.TOTL.K2,579320
Ukraine,UKR,2008,Land area (sq. km),AG.LND.TOTL.K2,579320
Ukraine,UKR,2007,Land area (sq. km),AG.LND.TOTL.K2,579330
Ukraine,UKR,2006,Land area (sq. km),AG.LND.TOTL.K2,579360
Ukraine,UKR,2005,Land area (sq. km),AG.LND.TOTL.K2,579380
Ukraine,UKR,2004,Land area (sq. km),AG.LND.TOTL.K2,579340
Ukraine,UKR,2003,Land area (sq. km),AG.LND.TOTL.K2,579340
Ukraine,UKR,2002,Land area (sq. km),AG.LND.TOTL.K2,579340
Ukraine,UKR,2001,Land area (sq. km),AG.LND.TOTL.K2,579350
Ukraine,UKR,2000,Land area (sq. km),AG.LND.TOTL.K2,579350
Ukraine,UKR,1999,Land area (sq. km),AG.LND.TOTL.K2,579350
Ukraine,UKR,1998,Land area (sq. km),AG.LND.TOTL.K2,579350
Ukraine,UKR,1997,Land area (sq. km),AG.LND.TOTL.K2,579350
Ukraine,UKR,1996,Land area (sq. km),AG.LND.TOTL.K2,579350
Ukraine,UKR,1995,Land area (sq. km),AG.LND.TOTL.K2,579350
