Country Name,Country ISO3,Year,Indicator Name,Indicator Code,Value
#country+name,#country+code,#date+year,#indicator+name,#indicator+code,#indicator+num
Moldova,MDA,1981,Logistics performance index: Overall (1=low to 5=high),LP.LPI.OVRL.XQ,
Moldova,MDA,1980,Logistics performance index: Overall (1=low to 5=high),LP.LPI.OVRL.XQ,
Moldova,MDA,1979,Logistics performance index: Overall (1=low to 5=high),LP.LPI.OVRL.XQ,
Moldova,MDA,1978,Logistics performance index: Overall (1=low to 5=high),LP.LPI.OVRL.XQ,
Moldova,MDA,1977,Logistics performance index: Overall (1=low to 5=high),LP.LPI.OVRL.XQ,
Moldova,MDA,1976,Logistics performance index: Overall (1=low to 5=high),LP.LPI.OVRL.XQ,
Moldova,MDA,1975,Logistics performance index: Overall (1=low to 5=high),LP.LPI.OVRL.XQ,
Moldova,MDA,1974,Logistics performance index: Overall (1=low to 5=high),LP.LPI.OVRL.XQ,
Moldova,MDA,1973,Logistics performance index: Overall (1=low to 5=high),LP.LPI.OVRL.XQ,
Moldova,MDA,1972,Logistics performance index: Overall (1=low to 5=high),LP.LPI.OVRL.XQ,
Moldova,MDA,1971,Logistics performance index: Overall (1=low to 5=high),LP.LPI.OVRL.XQ,
Moldova,MDA,1970,Logistics performance index: Overall (1=low to 5=high),LP.LPI.OVRL.XQ,
Moldova,MDA,1969,Logistics performance index: Overall (1=low to 5=high),LP.LPI.OVRL.XQ,
Moldova,MDA,1968,Logistics performance index: Overall (1=low to 5=high),LP.LPI.OVRL.XQ,
Moldova,MDA,1967,Logistics performance index: Overall (1=low to 5=high),LP.LPI.OVRL.XQ,
Moldova,MDA,1966,Logistics performance index: Overall (1=low to 5=high),LP.LPI.OVRL.XQ,
Moldova,MDA,1965,Logistics performance index: Overall (1=low to 5=high),LP.LPI.OVRL.XQ,
Moldova,MDA,1964,Logistics performance index: Overall (1=low to 5=high),LP.LPI.OVRL.XQ,
Moldova,MDA,1963,Logistics performance index: Overall (1=low to 5=high),LP.LPI.OVRL.XQ,
Moldova,MDA,1962,Logistics performance index: Overall (1=low to 5=high),LP.LPI.OVRL.XQ,
Moldova,MDA,1961,Logistics performance index: Overall (1=low to 5=high),LP.LPI.OVRL.XQ,
Moldova,MDA,1960,Logistics performance index: Overall (1=low to 5=high),LP.LPI.OVRL.XQ,
Moldova,MDA,2017,Rail lines (total route-km),IS.RRS.TOTL.KM,
Moldova,MDA,2016,Rail lines (total route-km),IS.RRS.TOTL.KM,1151
Moldova,MDA,2015,Rail lines (total route-km),IS.RRS.TOTL.KM,1151
Moldova,MDA,2014,Rail lines (total route-km),IS.RRS.TOTL.KM,1156
Moldova,MDA,2013,Rail lines (total route-km),IS.RRS.TOTL.KM,1156.9
Moldova,MDA,2012,Rail lines (total route-km),IS.RRS.TOTL.KM,1157
Moldova,MDA,2011,Rail lines (total route-km),IS.RRS.TOTL.KM,1157
Moldova,MDA,2010,Rail lines (total route-km),IS.RRS.TOTL.KM,1157
Moldova,MDA,2009,Rail lines (total route-km),IS.RRS.TOTL.KM,1157
Moldova,MDA,2008,Rail lines (total route-km),IS.RRS.TOTL.KM,1156
Moldova,MDA,2007,Rail lines (total route-km),IS.RRS.TOTL.KM,1154
Moldova,MDA,2006,Rail lines (total route-km),IS.RRS.TOTL.KM,1154
Moldova,MDA,2005,Rail lines (total route-km),IS.RRS.TOTL.KM,1075
Moldova,MDA,2004,Rail lines (total route-km),IS.RRS.TOTL.KM,
Moldova,MDA,2003,Rail lines (total route-km),IS.RRS.TOTL.KM,
Moldova,MDA,2002,Rail lines (total route-km),IS.RRS.TOTL.KM,
Moldova,MDA,2001,Rail lines (total route-km),IS.RRS.TOTL.KM,
Moldova,MDA,2000,Rail lines (total route-km),IS.RRS.TOTL.KM,
Moldova,MDA,1999,Rail lines (total route-km),IS.RRS.TOTL.KM,
Moldova,MDA,1998,Rail lines (total route-km),IS.RRS.TOTL.KM,
Moldova,MDA,1997,Rail lines (total route-km),IS.RRS.TOTL.KM,
Moldova,MDA,1996,Rail lines (total route-km),IS.RRS.TOTL.KM,
Moldova,MDA,1995,Rail lines (total route-km),IS.RRS.TOTL.KM,
Moldova,MDA,1994,Rail lines (total route-km),IS.RRS.TOTL.KM,
Moldova,MDA,1993,Rail lines (total route-km),IS.RRS.TOTL.KM,
Moldova,MDA,1992,Rail lines (total route-km),IS.RRS.TOTL.KM,
Moldova,MDA,1991,Rail lines (total route-km),IS.RRS.TOTL.KM,
Moldova,MDA,1990,Rail lines (total route-km),IS.RRS.TOTL.KM,
Moldova,MDA,1989,Rail lines (total route-km),IS.RRS.TOTL.KM,
Moldova,MDA,1988,Rail lines (total route-km),IS.RRS.TOTL.KM,
Moldova,MDA,1987,Rail lines (total route-km),IS.RRS.TOTL.KM,
Moldova,MDA,1986,Rail lines (total route-km),IS.RRS.TOTL.KM,
Moldova,MDA,1985,Rail lines (total route-km),IS.RRS.TOTL.KM,
Moldova,MDA,1984,Rail lines (total route-km),IS.RRS.TOTL.KM,
Moldova,MDA,1983,Rail lines (total route-km),IS.RRS.TOTL.KM,
Moldova,MDA,1982,Rail lines (total route-km),IS.RRS.TOTL.KM,
Moldova,MDA,1981,Rail lines (total route-km),IS.RRS.TOTL.KM,
Moldova,MDA,1980,Rail lines (total route-km),IS.RRS.TOTL.KM,
Moldova,MDA,1979,Rail lines (total route-km),IS.RRS.TOTL.KM,
Moldova,MDA,1978,Rail lines (total route-km),IS.RRS.TOTL.KM,
Moldova,MDA,1977,Rail lines (total route-km),IS.RRS.TOTL.KM,
Moldova,MDA,1976,Rail lines (total route-km),IS.RRS.TOTL.KM,
Moldova,MDA,1975,Rail lines (total route-km),IS.RRS.TOTL.KM,
Moldova,MDA,1974,Rail lines (total route-km),IS.RRS.TOTL.KM,
Moldova,MDA,1973,Rail lines (total route-km),IS.RRS.TOTL.KM,
Moldova,MDA,1972,Rail lines (total route-km),IS.RRS.TOTL.KM,
Moldova,MDA,1971,Rail lines (total route-km),IS.RRS.TOTL.KM,
Moldova,MDA,1970,Rail lines (total route-km),IS.RRS.TOTL.KM,
Moldova,MDA,1969,Rail lines (total route-km),IS.RRS.TOTL.KM,
Moldova,MDA,1968,Rail lines (total route-km),IS.RRS.TOTL.KM,
Moldova,MDA,1967,Rail lines (total route-km),IS.RRS.TOTL.KM,
Moldova,MDA,1966,Rail lines (total route-km),IS.RRS.TOTL.KM,
Moldova,MDA,1965,Rail lines (total route-km),IS.RRS.TOTL.KM,
Moldova,MDA,1964,Rail lines (total route-km),IS.RRS.TOTL.KM,
Moldova,MDA,1963,Rail lines (total route-km),IS.RRS.TOTL.KM,
Moldova,MDA,1962,Rail lines (total route-km),IS.RRS.TOTL.KM,
Moldova,MDA,1961,Rail lines (total route-km),IS.RRS.TOTL.KM,
Moldova,MDA,1960,Rail lines (total route-km),IS.RRS.TOTL.KM,
Moldova,MDA,2017,"GNI, PPP (current international $)",NY.GNP.MKTP.PP.CD,21501163250.7634
Moldova,MDA,2016,"GNI, PPP (current international $)",NY.GNP.MKTP.PP.CD,20308550169.5523
Moldova,MDA,2015,"GNI, PPP (current international $)",NY.GNP.MKTP.PP.CD,19234286128.7095
Moldova,MDA,2014,"GNI, PPP (current international $)",NY.GNP.MKTP.PP.CD,19686566960.7023
Moldova,MDA,2013,"GNI, PPP (current international $)",NY.GNP.MKTP.PP.CD,18551829536.2664
Moldova,MDA,2012,"GNI, PPP (current international $)",NY.GNP.MKTP.PP.CD,16731882437.4488
Moldova,MDA,2011,"GNI, PPP (current international $)",NY.GNP.MKTP.PP.CD,16102758556.6803
Moldova,MDA,2010,"GNI, PPP (current international $)",NY.GNP.MKTP.PP.CD,14787863158.4697
Moldova,MDA,2009,"GNI, PPP (current international $)",NY.GNP.MKTP.PP.CD,13299430404.8008
Moldova,MDA,2008,"GNI, PPP (current international $)",NY.GNP.MKTP.PP.CD,14597700600.3882
Moldova,MDA,2007,"GNI, PPP (current international $)",NY.GNP.MKTP.PP.CD,13221142639.3671
Moldova,MDA,2006,"GNI, PPP (current international $)",NY.GNP.MKTP.PP.CD,12784425118.2096
Moldova,MDA,2005,"GNI, PPP (current international $)",NY.GNP.MKTP.PP.CD,11859504936.9495
Moldova,MDA,2004,"GNI, PPP (current international $)",NY.GNP.MKTP.PP.CD,10778359654.3951
Moldova,MDA,2003,"GNI, PPP (current international $)",NY.GNP.MKTP.PP.CD,9669019397.67685
Moldova,MDA,2002,"GNI, PPP (current international $)",NY.GNP.MKTP.PP.CD,8478298109.92439
Moldova,MDA,2001,"GNI, PPP (current international $)",NY.GNP.MKTP.PP.CD,7736371770.79099
Moldova,MDA,2000,"GNI, PPP (current international $)",NY.GNP.MKTP.PP.CD,6807853915.1324
Moldova,MDA,1999,"GNI, PPP (current international $)",NY.GNP.MKTP.PP.CD,6546353885.10163
Moldova,MDA,1998,"GNI, PPP (current international $)",NY.GNP.MKTP.PP.CD,6672689548.40848
Moldova,MDA,1997,"GNI, PPP (current international $)",NY.GNP.MKTP.PP.CD,7087562294.96695
Moldova,MDA,1996,"GNI, PPP (current international $)",NY.GNP.MKTP.PP.CD,6908529587.24053
Moldova,MDA,1995,"GNI, PPP (current international $)",NY.GNP.MKTP.PP.CD,6865807346.94222
Moldova,MDA,1994,"GNI, PPP (current international $)",NY.GNP.MKTP.PP.CD,
Moldova,MDA,1993,"GNI, PPP (current international $)",NY.GNP.MKTP.PP.CD,
Moldova,MDA,1992,"GNI, PPP (current international $)",NY.GNP.MKTP.PP.CD,
Moldova,MDA,1991,"GNI, PPP (current international $)",NY.GNP.MKTP.PP.CD,
Moldova,MDA,1990,"GNI, PPP (current international $)",NY.GNP.MKTP.PP.CD,
Moldova,MDA,1989,"GNI, PPP (current international $)",NY.GNP.MKTP.PP.CD,
Moldova,MDA,1988,"GNI, PPP (current international $)",NY.GNP.MKTP.PP.CD,
Moldova,MDA,1987,"GNI, PPP (current international $)",NY.GNP.MKTP.PP.CD,
Moldova,MDA,1986,"GNI, PPP (current international $)",NY.GNP.MKTP.PP.CD,
Moldova,MDA,1985,"GNI, PPP (current international $)",NY.GNP.MKTP.PP.CD,
Moldova,MDA,1984,"GNI, PPP (current international $)",NY.GNP.MKTP.PP.CD,
Moldova,MDA,1983,"GNI, PPP (current international $)",NY.GNP.MKTP.PP.CD,
Moldova,MDA,1982,"GNI, PPP (current international $)",NY.GNP.MKTP.PP.CD,
Moldova,MDA,1981,"GNI, PPP (current international $)",NY.GNP.MKTP.PP.CD,
Moldova,MDA,1980,"GNI, PPP (current international $)",NY.GNP.MKTP.PP.CD,
Moldova,MDA,1979,"GNI, PPP (current international $)",NY.GNP.MKTP.PP.CD,
Moldova,MDA,1978,"GNI, PPP (current international $)",NY.GNP.MKTP.PP.CD,
Moldova,MDA,1977,"GNI, PPP (current international $)",NY.GNP.MKTP.PP.CD,
Moldova,MDA,1976,"GNI, PPP (current international $)",NY.GNP.MKTP.PP.CD,
Moldova,MDA,1975,"GNI, PPP (current international $)",NY.GNP.MKTP.PP.CD,
Moldova,MDA,1974,"GNI, PPP (current international $)",NY.GNP.MKTP.PP.CD,
Moldova,MDA,1973,"GNI, PPP (current international $)",NY.GNP.MKTP.PP.CD,
Moldova,MDA,1972,"GNI, PPP (current international $)",NY.GNP.MKTP.PP.CD,
Moldova,MDA,1971,"GNI, PPP (current international $)",NY.GNP.MKTP.PP.CD,
Moldova,MDA,1970,"GNI, PPP (current international $)",NY.GNP.MKTP.PP.CD,
Moldova,MDA,1969,"GNI, PPP (current international $)",NY.GNP.MKTP.PP.CD,
Moldova,MDA,1968,"GNI, PPP (current international $)",NY.GNP.MKTP.PP.CD,
Moldova,MDA,1967,"GNI, PPP (current international $)",NY.GNP.MKTP.PP.CD,
Moldova,MDA,1966,"GNI, PPP (current international $)",NY.GNP.MKTP.PP.CD,
Moldova,MDA,1965,"GNI, PPP (current international $)",NY.GNP.MKTP.PP.CD,
Moldova,MDA,1964,"GNI, PPP (current international $)",NY.GNP.MKTP.PP.CD,
Moldova,MDA,1963,"GNI, PPP (current international $)",NY.GNP.MKTP.PP.CD,
Moldova,MDA,1962,"GNI, PPP (current international $)",NY.GNP.MKTP.PP.CD,
Moldova,MDA,1961,"GNI, PPP (current international $)",NY.GNP.MKTP.PP.CD,
Moldova,MDA,1960,"GNI, PPP (current international $)",NY.GNP.MKTP.PP.CD,
Moldova,MDA,2017,"GDP per capita, PPP (current international $)",NY.GDP.PCAP.PP.CD,5697.83488319695
Moldova,MDA,2016,"GDP per capita, PPP (current international $)",NY.GDP.PCAP.PP.CD,5352.77686746082
Moldova,MDA,2015,"GDP per capita, PPP (current international $)",NY.GDP.PCAP.PP.CD,5054.68247321695
Moldova,MDA,2014,"GDP per capita, PPP (current international $)",NY.GDP.PCAP.PP.CD,5017.30669557854
Moldova,MDA,2013,"GDP per capita, PPP (current international $)",NY.GDP.PCAP.PP.CD,4700.2344391
Moldova,MDA,2012,"GDP per capita, PPP (current international $)",NY.GDP.PCAP.PP.CD,4226.95919772373
Moldova,MDA,2011,"GDP per capita, PPP (current international $)",NY.GDP.PCAP.PP.CD,4179.21480881512
Moldova,MDA,2010,"GDP per capita, PPP (current international $)",NY.GDP.PCAP.PP.CD,3831.74918707843
Moldova,MDA,2009,"GDP per capita, PPP (current international $)",NY.GDP.PCAP.PP.CD,3531.03297646538
Moldova,MDA,2008,"GDP per capita, PPP (current international $)",NY.GDP.PCAP.PP.CD,3723.40221332882
Moldova,MDA,2007,"GDP per capita, PPP (current international $)",NY.GDP.PCAP.PP.CD,3381.09861708903
Moldova,MDA,2006,"GDP per capita, PPP (current international $)",NY.GDP.PCAP.PP.CD,3190.12157328993
Moldova,MDA,2005,"GDP per capita, PPP (current international $)",NY.GDP.PCAP.PP.CD,2945.08015055072
Moldova,MDA,2004,"GDP per capita, PPP (current international $)",NY.GDP.PCAP.PP.CD,2647.75664401882
Moldova,MDA,2003,"GDP per capita, PPP (current international $)",NY.GDP.PCAP.PP.CD,2393.41755805265
Moldova,MDA,2002,"GDP per capita, PPP (current international $)",NY.GDP.PCAP.PP.CD,2195.146220265
Moldova,MDA,2001,"GDP per capita, PPP (current international $)",NY.GDP.PCAP.PP.CD,2000.88740342637
Moldova,MDA,2000,"GDP per capita, PPP (current international $)",NY.GDP.PCAP.PP.CD,1839.71273635749
Moldova,MDA,1999,"GDP per capita, PPP (current international $)",NY.GDP.PCAP.PP.CD,1758.07167513671
Moldova,MDA,1998,"GDP per capita, PPP (current international $)",NY.GDP.PCAP.PP.CD,1789.11831787024
Moldova,MDA,1997,"GDP per capita, PPP (current international $)",NY.GDP.PCAP.PP.CD,1893.04178741378
Moldova,MDA,1996,"GDP per capita, PPP (current international $)",NY.GDP.PCAP.PP.CD,1824.26976492668
Moldova,MDA,1995,"GDP per capita, PPP (current international $)",NY.GDP.PCAP.PP.CD,1899.62223321731
Moldova,MDA,1994,"GDP per capita, PPP (current international $)",NY.GDP.PCAP.PP.CD,
Moldova,MDA,1993,"GDP per capita, PPP (current international $)",NY.GDP.PCAP.PP.CD,
Moldova,MDA,1992,"GDP per capita, PPP (current international $)",NY.GDP.PCAP.PP.CD,
Moldova,MDA,1991,"GDP per capita, PPP (current international $)",NY.GDP.PCAP.PP.CD,
Moldova,MDA,1990,"GDP per capita, PPP (current international $)",NY.GDP.PCAP.PP.CD,
Moldova,MDA,1989,"GDP per capita, PPP (current international $)",NY.GDP.PCAP.PP.CD,
Moldova,MDA,1988,"GDP per capita, PPP (current international $)",NY.GDP.PCAP.PP.CD,
Moldova,MDA,1987,"GDP per capita, PPP (current international $)",NY.GDP.PCAP.PP.CD,
Moldova,MDA,1986,"GDP per capita, PPP (current international $)",NY.GDP.PCAP.PP.CD,
Moldova,MDA,1985,"GDP per capita, PPP (current international $)",NY.GDP.PCAP.PP.CD,
Moldova,MDA,1984,"GDP per capita, PPP (current international $)",NY.GDP.PCAP.PP.CD,
Moldova,MDA,1983,"GDP per capita, PPP (current international $)",NY.GDP.PCAP.PP.CD,
Moldova,MDA,1982,"GDP per capita, PPP (current international $)",NY.GDP.PCAP.PP.CD,
Moldova,MDA,1981,"GDP per capita, PPP (current international $)",NY.GDP.PCAP.PP.CD,
Moldova,MDA,1980,"GDP per capita, PPP (current international $)",NY.GDP.PCAP.PP.CD,
Moldova,MDA,1979,"GDP per capita, PPP (current international $)",NY.GDP.PCAP.PP.CD,
Moldova,MDA,1978,"GDP per capita, PPP (current international $)",NY.GDP.PCAP.PP.CD,
Moldova,MDA,1977,"GDP per capita, PPP (current international $)",NY.GDP.PCAP.PP.CD,
Moldova,MDA,1976,"GDP per capita, PPP (current international $)",NY.GDP.PCAP.PP.CD,
Moldova,MDA,1975,"GDP per capita, PPP (current international $)",NY.GDP.PCAP.PP.CD,
Moldova,MDA,1974,"GDP per capita, PPP (current international $)",NY.GDP.PCAP.PP.CD,
Moldova,MDA,1973,"GDP per capita, PPP (current international $)",NY.GDP.PCAP.PP.CD,
Moldova,MDA,1972,"GDP per capita, PPP (current international $)",NY.GDP.PCAP.PP.CD,
Moldova,MDA,1971,"GDP per capita, PPP (current international $)",NY.GDP.PCAP.PP.CD,
Moldova,MDA,1970,"GDP per capita, PPP (current international $)",NY.GDP.PCAP.PP.CD,
Moldova,MDA,1969,"GDP per capita, PPP (current international $)",NY.GDP.PCAP.PP.CD,
Moldova,MDA,1968,"GDP per capita, PPP (current international $)",NY.GDP.PCAP.PP.CD,
Moldova,MDA,1967,"GDP per capita, PPP (current international $)",NY.GDP.PCAP.PP.CD,
Moldova,MDA,1966,"GDP per capita, PPP (current international $)",NY.GDP.PCAP.PP.CD,
Moldova,MDA,1965,"GDP per capita, PPP (current international $)",NY.GDP.PCAP.PP.CD,
Moldova,MDA,1964,"GDP per capita, PPP (current international $)",NY.GDP.PCAP.PP.CD,
Moldova,MDA,1963,"GDP per capita, PPP (current international $)",NY.GDP.PCAP.PP.CD,
Moldova,MDA,1962,"GDP per capita, PPP (current international $)",NY.GDP.PCAP.PP.CD,
Moldova,MDA,1961,"GDP per capita, PPP (current international $)",NY.GDP.PCAP.PP.CD,
Moldova,MDA,1960,"GDP per capita, PPP (current international $)",NY.GDP.PCAP.PP.CD,
Moldova,MDA,2017,"GNI per capita, PPP (current international $)",NY.GNP.PCAP.PP.CD,6060
Moldova,MDA,2016,"GNI per capita, PPP (current international $)",NY.GNP.PCAP.PP.CD,5720
Moldova,MDA,2015,"GNI per capita, PPP (current international $)",NY.GNP.PCAP.PP.CD,5410
Moldova,MDA,2014,"GNI per capita, PPP (current international $)",NY.GNP.PCAP.PP.CD,5540
Moldova,MDA,2013,"GNI per capita, PPP (current international $)",NY.GNP.PCAP.PP.CD,5210
Moldova,MDA,2012,"GNI per capita, PPP (current international $)",NY.GNP.PCAP.PP.CD,4700
Moldova,MDA,2011,"GNI per capita, PPP (current international $)",NY.GNP.PCAP.PP.CD,4520
Moldova,MDA,2010,"GNI per capita, PPP (current international $)",NY.GNP.PCAP.PP.CD,4150
Moldova,MDA,2009,"GNI per capita, PPP (current international $)",NY.GNP.PCAP.PP.CD,3730
Moldova,MDA,2008,"GNI per capita, PPP (current international $)",NY.GNP.PCAP.PP.CD,4090
Moldova,MDA,2007,"GNI per capita, PPP (current international $)",NY.GNP.PCAP.PP.CD,3700
Moldova,MDA,2006,"GNI per capita, PPP (current international $)",NY.GNP.PCAP.PP.CD,3570
Moldova,MDA,2005,"GNI per capita, PPP (current international $)",NY.GNP.PCAP.PP.CD,3300
Moldova,MDA,2004,"GNI per capita, PPP (current international $)",NY.GNP.PCAP.PP.CD,2990
Moldova,MDA,2003,"GNI per capita, PPP (current international $)",NY.GNP.PCAP.PP.CD,2680
Moldova,MDA,2002,"GNI per capita, PPP (current international $)",NY.GNP.PCAP.PP.CD,2340
Moldova,MDA,2001,"GNI per capita, PPP (current international $)",NY.GNP.PCAP.PP.CD,2130
Moldova,MDA,2000,"GNI per capita, PPP (current international $)",NY.GNP.PCAP.PP.CD,1870
Moldova,MDA,1999,"GNI per capita, PPP (current international $)",NY.GNP.PCAP.PP.CD,1790
Moldova,MDA,1998,"GNI per capita, PPP (current international $)",NY.GNP.PCAP.PP.CD,1830
Moldova,MDA,1997,"GNI per capita, PPP (current international $)",NY.GNP.PCAP.PP.CD,1940
Moldova,MDA,1996,"GNI per capita, PPP (current international $)",NY.GNP.PCAP.PP.CD,1880
Moldova,MDA,1995,"GNI per capita, PPP (current international $)",NY.GNP.PCAP.PP.CD,1870
Moldova,MDA,1994,"GNI per capita, PPP (current international $)",NY.GNP.PCAP.PP.CD,
Moldova,MDA,1993,"GNI per capita, PPP (current international $)",NY.GNP.PCAP.PP.CD,
Moldova,MDA,1992,"GNI per capita, PPP (current international $)",NY.GNP.PCAP.PP.CD,
Moldova,MDA,1991,"GNI per capita, PPP (current international $)",NY.GNP.PCAP.PP.CD,
Moldova,MDA,1990,"GNI per capita, PPP (current international $)",NY.GNP.PCAP.PP.CD,
Moldova,MDA,1989,"GNI per capita, PPP (current international $)",NY.GNP.PCAP.PP.CD,
Moldova,MDA,1988,"GNI per capita, PPP (current international $)",NY.GNP.PCAP.PP.CD,
Moldova,MDA,1987,"GNI per capita, PPP (current international $)",NY.GNP.PCAP.PP.CD,
Moldova,MDA,1986,"GNI per capita, PPP (current international $)",NY.GNP.PCAP.PP.CD,
Moldova,MDA,1985,"GNI per capita, PPP (current international $)",NY.GNP.PCAP.PP.CD,
Moldova,MDA,1984,"GNI per capita, PPP (current international $)",NY.GNP.PCAP.PP.CD,
Moldova,MDA,1983,"GNI per capita, PPP (current international $)",NY.GNP.PCAP.PP.CD,
Moldova,MDA,1982,"GNI per capita, PPP (current international $)",NY.GNP.PCAP.PP.CD,
Moldova,MDA,1981,"GNI per capita, PPP (current international $)",NY.GNP.PCAP.PP.CD,
Moldova,MDA,1980,"GNI per capita, PPP (current international $)",NY.GNP.PCAP.PP.CD,
Moldova,MDA,1979,"GNI per capita, PPP (current international $)",NY.GNP.PCAP.PP.CD,
Moldova,MDA,1978,"GNI per capita, PPP (current international $)",NY.GNP.PCAP.PP.CD,
Moldova,MDA,1977,"GNI per capita, PPP (current international $)",NY.GNP.PCAP.PP.CD,
Moldova,MDA,1976,"GNI per capita, PPP (current international $)",NY.GNP.PCAP.PP.CD,
Moldova,MDA,1975,"GNI per capita, PPP (current international $)",NY.GNP.PCAP.PP.CD,
Moldova,MDA,1974,"GNI per capita, PPP (current international $)",NY.GNP.PCAP.PP.CD,
Moldova,MDA,1973,"GNI per capita, PPP (current international $)",NY.GNP.PCAP.PP.CD,
Moldova,MDA,1972,"GNI per capita, PPP (current international $)",NY.GNP.PCAP.PP.CD,
Moldova,MDA,1971,"GNI per capita, PPP (current international $)",NY.GNP.PCAP.PP.CD,
Moldova,MDA,1970,"GNI per capita, PPP (current international $)",NY.GNP.PCAP.PP.CD,
Moldova,MDA,1969,"GNI per capita, PPP (current international $)",NY.GNP.PCAP.PP.CD,
Moldova,MDA,1968,"GNI per capita, PPP (current international $)",NY.GNP.PCAP.PP.CD,
Moldova,MDA,1967,"GNI per capita, PPP (current international $)",NY.GNP.PCAP.PP.CD,
Moldova,MDA,1966,"GNI per capita, PPP (current international $)",NY.GNP.PCAP.PP.CD,
Moldova,MDA,1965,"GNI per capita, PPP (current international $)",NY.GNP.PCAP.PP.CD,
Moldova,MDA,1964,"GNI per capita, PPP (current international $)",NY.GNP.PCAP.PP.CD,
Moldova,MDA,1963,"GNI per capita, PPP (current international $)",NY.GNP.PCAP.PP.CD,
Moldova,MDA,1962,"GNI per capita, PPP (current international $)",NY.GNP.PCAP.PP.CD,
Moldova,MDA,1961,"GNI per capita, PPP (current international $)",NY.GNP.PCAP.PP.CD,
Moldova,MDA,1960,"GNI per capita, PPP (current international $)",NY.GNP.PCAP.PP.CD,
Moldova,MDA,2017,Net ODA received per capita (current US$),DT.ODA.ODAT.PC.ZS,
Moldova,MDA,2016,Net ODA received per capita (current US$),DT.ODA.ODAT.PC.ZS,92.447706248448
Moldova,MDA,2015,Net ODA received per capita (current US$),DT.ODA.ODAT.PC.ZS,87.9489312086183
Moldova,MDA,2014,Net ODA received per capita (current US$),DT.ODA.ODAT.PC.ZS,145.596793608813
Moldova,MDA,2013,Net ODA received per capita (current US$),DT.ODA.ODAT.PC.ZS,97.9860988948919
Moldova,MDA,2012,Net ODA received per capita (current US$),DT.ODA.ODAT.PC.ZS,133.58265540934
Moldova,MDA,2011,Net ODA received per capita (current US$),DT.ODA.ODAT.PC.ZS,129.688712258981
Moldova,MDA,2010,Net ODA received per capita (current US$),DT.ODA.ODAT.PC.ZS,132.791696904447
Moldova,MDA,2009,Net ODA received per capita (current US$),DT.ODA.ODAT.PC.ZS,68.9308178922842
Moldova,MDA,2008,Net ODA received per capita (current US$),DT.ODA.ODAT.PC.ZS,83.5184817938281
Moldova,MDA,2007,Net ODA received per capita (current US$),DT.ODA.ODAT.PC.ZS,75.568018205658
Moldova,MDA,2006,Net ODA received per capita (current US$),DT.ODA.ODAT.PC.ZS,62.7076413118454
Moldova,MDA,2005,Net ODA received per capita (current US$),DT.ODA.ODAT.PC.ZS,47.2047768308018
Moldova,MDA,2004,Net ODA received per capita (current US$),DT.ODA.ODAT.PC.ZS,33.2690981688122
Moldova,MDA,2003,Net ODA received per capita (current US$),DT.ODA.ODAT.PC.ZS,32.9543737202017
Moldova,MDA,2002,Net ODA received per capita (current US$),DT.ODA.ODAT.PC.ZS,39.4638568150366
Moldova,MDA,2001,Net ODA received per capita (current US$),DT.ODA.ODAT.PC.ZS,32.8352602891067
Moldova,MDA,2000,Net ODA received per capita (current US$),DT.ODA.ODAT.PC.ZS,33.6988321767934
Moldova,MDA,1999,Net ODA received per capita (current US$),DT.ODA.ODAT.PC.ZS,29.4104662981995
Moldova,MDA,1998,Net ODA received per capita (current US$),DT.ODA.ODAT.PC.ZS,10.8904786882804
Moldova,MDA,1997,Net ODA received per capita (current US$),DT.ODA.ODAT.PC.ZS,17.8670727008424
Moldova,MDA,1996,Net ODA received per capita (current US$),DT.ODA.ODAT.PC.ZS,
Moldova,MDA,1995,Net ODA received per capita (current US$),DT.ODA.ODAT.PC.ZS,
Moldova,MDA,1994,Net ODA received per capita (current US$),DT.ODA.ODAT.PC.ZS,
Moldova,MDA,1993,Net ODA received per capita (current US$),DT.ODA.ODAT.PC.ZS,
Moldova,MDA,1992,Net ODA received per capita (current US$),DT.ODA.ODAT.PC.ZS,
Moldova,MDA,1991,Net ODA received per capita (current US$),DT.ODA.ODAT.PC.ZS,
Moldova,MDA,1990,Net ODA received per capita (current US$),DT.ODA.ODAT.PC.ZS,
Moldova,MDA,1989,Net ODA received per capita (current US$),DT.ODA.ODAT.PC.ZS,
Moldova,MDA,1988,Net ODA received per capita (current US$),DT.ODA.ODAT.PC.ZS,
Moldova,MDA,1987,Net ODA received per capita (current US$),DT.ODA.ODAT.PC.ZS,
Moldova,MDA,1986,Net ODA received per capita (current US$),DT.ODA.ODAT.PC.ZS,
Moldova,MDA,1985,Net ODA received per capita (current US$),DT.ODA.ODAT.PC.ZS,
Moldova,MDA,1984,Net ODA received per capita (current US$),DT.ODA.ODAT.PC.ZS,
Moldova,MDA,1983,Net ODA received per capita (current US$),DT.ODA.ODAT.PC.ZS,
Moldova,MDA,1982,Net ODA received per capita (current US$),DT.ODA.ODAT.PC.ZS,
Moldova,MDA,1981,Net ODA received per capita (current US$),DT.ODA.ODAT.PC.ZS,
Moldova,MDA,1980,Net ODA received per capita (current US$),DT.ODA.ODAT.PC.ZS,
Moldova,MDA,1979,Net ODA received per capita (current US$),DT.ODA.ODAT.PC.ZS,
Moldova,MDA,1978,Net ODA received per capita (current US$),DT.ODA.ODAT.PC.ZS,
