Country Name,Country ISO3,Year,Indicator Name,Indicator Code,Value
Germany,DEU,2016,"Age dependency ratio, old (% of working-age population)",SP.POP.DPND.OL,32.4029661879153
Germany,DEU,2015,"Age dependency ratio, old (% of working-age population)",SP.POP.DPND.OL,32.1112877653901
Germany,DEU,2014,"Age dependency ratio, old (% of working-age population)",SP.POP.DPND.OL,31.8628304563231
Germany,DEU,2013,"Age dependency ratio, old (% of working-age population)",SP.POP.DPND.OL,31.6889692523268
Germany,DEU,2012,"Age dependency ratio, old (% of working-age population)",SP.POP.DPND.OL,31.5563211706345
Germany,DEU,2011,"Age dependency ratio, old (% of working-age population)",SP.POP.DPND.OL,31.4031076056131
Germany,DEU,2010,"Age dependency ratio, old (% of working-age population)",SP.POP.DPND.OL,31.1732391256659
Germany,DEU,2009,"Age dependency ratio, old (% of working-age population)",SP.POP.DPND.OL,30.7373904478697
Germany,DEU,2008,"Age dependency ratio, old (% of working-age population)",SP.POP.DPND.OL,30.251325700221
Germany,DEU,2007,"Age dependency ratio, old (% of working-age population)",SP.POP.DPND.OL,29.6917231288438
Germany,DEU,2006,"Age dependency ratio, old (% of working-age population)",SP.POP.DPND.OL,29.0323483716899
Germany,DEU,2005,"Age dependency ratio, old (% of working-age population)",SP.POP.DPND.OL,28.2603854296953
Germany,DEU,2004,"Age dependency ratio, old (% of working-age population)",SP.POP.DPND.OL,27.5299262952404
Germany,DEU,2003,"Age dependency ratio, old (% of working-age population)",SP.POP.DPND.OL,26.6855244474049
Germany,DEU,2002,"Age dependency ratio, old (% of working-age population)",SP.POP.DPND.OL,25.7966033167565
Germany,DEU,2001,"Age dependency ratio, old (% of working-age population)",SP.POP.DPND.OL,24.9731643508065
Germany,DEU,2000,"Age dependency ratio, old (% of working-age population)",SP.POP.DPND.OL,24.2803061298181
Germany,DEU,1999,"Age dependency ratio, old (% of working-age population)",SP.POP.DPND.OL,23.7942848110215
Germany,DEU,1998,"Age dependency ratio, old (% of working-age population)",SP.POP.DPND.OL,23.4611943850492
Germany,DEU,1997,"Age dependency ratio, old (% of working-age population)",SP.POP.DPND.OL,23.2221684300942
Germany,DEU,1996,"Age dependency ratio, old (% of working-age population)",SP.POP.DPND.OL,22.9741860593566
Germany,DEU,1995,"Age dependency ratio, old (% of working-age population)",SP.POP.DPND.OL,22.6471381708567
Germany,DEU,1994,"Age dependency ratio, old (% of working-age population)",SP.POP.DPND.OL,22.5138265432301
Germany,DEU,1993,"Age dependency ratio, old (% of working-age population)",SP.POP.DPND.OL,22.3326615670193
Germany,DEU,1992,"Age dependency ratio, old (% of working-age population)",SP.POP.DPND.OL,22.1043818790948
Germany,DEU,1991,"Age dependency ratio, old (% of working-age population)",SP.POP.DPND.OL,21.8399324130163
Germany,DEU,1990,"Age dependency ratio, old (% of working-age population)",SP.POP.DPND.OL,21.5477287056515
Germany,DEU,1989,"Age dependency ratio, old (% of working-age population)",SP.POP.DPND.OL,21.3576621854776
Germany,DEU,1988,"Age dependency ratio, old (% of working-age population)",SP.POP.DPND.OL,21.130486862378
Germany,DEU,1987,"Age dependency ratio, old (% of working-age population)",SP.POP.DPND.OL,20.9269905632343
Germany,DEU,1986,"Age dependency ratio, old (% of working-age population)",SP.POP.DPND.OL,20.8495511094818
Germany,DEU,1985,"Age dependency ratio, old (% of working-age population)",SP.POP.DPND.OL,20.9605043095424
Germany,DEU,1984,"Age dependency ratio, old (% of working-age population)",SP.POP.DPND.OL,21.3596540181014
Germany,DEU,1983,"Age dependency ratio, old (% of working-age population)",SP.POP.DPND.OL,21.9901376973298
Germany,DEU,1982,"Age dependency ratio, old (% of working-age population)",SP.POP.DPND.OL,22.7371257018395
Germany,DEU,1981,"Age dependency ratio, old (% of working-age population)",SP.POP.DPND.OL,23.3904659037444
Germany,DEU,1980,"Age dependency ratio, old (% of working-age population)",SP.POP.DPND.OL,23.7930171880359
Germany,DEU,1979,"Age dependency ratio, old (% of working-age population)",SP.POP.DPND.OL,24.1317598330727
Germany,DEU,1978,"Age dependency ratio, old (% of working-age population)",SP.POP.DPND.OL,24.1988418684189
Germany,DEU,1977,"Age dependency ratio, old (% of working-age population)",SP.POP.DPND.OL,24.0363998652197
Germany,DEU,1976,"Age dependency ratio, old (% of working-age population)",SP.POP.DPND.OL,23.7471034013026
Germany,DEU,1975,"Age dependency ratio, old (% of working-age population)",SP.POP.DPND.OL,23.3967333701521
Germany,DEU,1974,"Age dependency ratio, old (% of working-age population)",SP.POP.DPND.OL,23.1708330569784
Germany,DEU,1973,"Age dependency ratio, old (% of working-age population)",SP.POP.DPND.OL,22.8741155006412
Germany,DEU,1972,"Age dependency ratio, old (% of working-age population)",SP.POP.DPND.OL,22.5100562367288
Germany,DEU,1971,"Age dependency ratio, old (% of working-age population)",SP.POP.DPND.OL,22.0771581264167
Germany,DEU,1970,"Age dependency ratio, old (% of working-age population)",SP.POP.DPND.OL,21.572502699577
Germany,DEU,1969,"Age dependency ratio, old (% of working-age population)",SP.POP.DPND.OL,21.1771605271697
Germany,DEU,1968,"Age dependency ratio, old (% of working-age population)",SP.POP.DPND.OL,20.7501676287061
Germany,DEU,1967,"Age dependency ratio, old (% of working-age population)",SP.POP.DPND.OL,20.2921903514497
Germany,DEU,1966,"Age dependency ratio, old (% of working-age population)",SP.POP.DPND.OL,19.8052749179399
Germany,DEU,1965,"Age dependency ratio, old (% of working-age population)",SP.POP.DPND.OL,19.291585997254
Germany,DEU,1964,"Age dependency ratio, old (% of working-age population)",SP.POP.DPND.OL,18.8410453003981
Germany,DEU,1963,"Age dependency ratio, old (% of working-age population)",SP.POP.DPND.OL,18.398318738042
Germany,DEU,1962,"Age dependency ratio, old (% of working-age population)",SP.POP.DPND.OL,17.9624216557828
Germany,DEU,1961,"Age dependency ratio, old (% of working-age population)",SP.POP.DPND.OL,17.5322686096609
Germany,DEU,1960,"Age dependency ratio, old (% of working-age population)",SP.POP.DPND.OL,17.1059477859243
Germany,DEU,2017,"Age dependency ratio, young (% of working-age population)",SP.POP.DPND.YG,19.9703364852218
Germany,DEU,2016,"Age dependency ratio, young (% of working-age population)",SP.POP.DPND.YG,19.9410090913731
Germany,DEU,2015,"Age dependency ratio, young (% of working-age population)",SP.POP.DPND.YG,19.9483381635845
Germany,DEU,2014,"Age dependency ratio, young (% of working-age population)",SP.POP.DPND.YG,19.9954027642446
Germany,DEU,2013,"Age dependency ratio, young (% of working-age population)",SP.POP.DPND.YG,20.1025477688904
Germany,DEU,2012,"Age dependency ratio, young (% of working-age population)",SP.POP.DPND.YG,20.2596854883995
Germany,DEU,2011,"Age dependency ratio, young (% of working-age population)",SP.POP.DPND.YG,20.4316496142942
Germany,DEU,2010,"Age dependency ratio, young (% of working-age population)",SP.POP.DPND.YG,20.5833405660733
Germany,DEU,2009,"Age dependency ratio, young (% of working-age population)",SP.POP.DPND.YG,20.7492425095623
Germany,DEU,2008,"Age dependency ratio, young (% of working-age population)",SP.POP.DPND.YG,20.9076727230219
Germany,DEU,2007,"Age dependency ratio, young (% of working-age population)",SP.POP.DPND.YG,21.0763593101683
Germany,DEU,2006,"Age dependency ratio, young (% of working-age population)",SP.POP.DPND.YG,21.3031937312744
Germany,DEU,2005,"Age dependency ratio, young (% of working-age population)",SP.POP.DPND.YG,21.6060649470533
Germany,DEU,2004,"Age dependency ratio, young (% of working-age population)",SP.POP.DPND.YG,21.8915156247188
Germany,DEU,2003,"Age dependency ratio, young (% of working-age population)",SP.POP.DPND.YG,22.2391120044092
Germany,DEU,2002,"Age dependency ratio, young (% of working-age population)",SP.POP.DPND.YG,22.614912892959
Germany,DEU,2001,"Age dependency ratio, young (% of working-age population)",SP.POP.DPND.YG,22.9287680476218
Germany,DEU,2000,"Age dependency ratio, young (% of working-age population)",SP.POP.DPND.YG,23.1153407062913
Germany,DEU,1999,"Age dependency ratio, young (% of working-age population)",SP.POP.DPND.YG,23.3450166252581
Germany,DEU,1998,"Age dependency ratio, young (% of working-age population)",SP.POP.DPND.YG,23.493233515775
Germany,DEU,1997,"Age dependency ratio, young (% of working-age population)",SP.POP.DPND.YG,23.5838202258612
Germany,DEU,1996,"Age dependency ratio, young (% of working-age population)",SP.POP.DPND.YG,23.6853524656856
Germany,DEU,1995,"Age dependency ratio, young (% of working-age population)",SP.POP.DPND.YG,23.8536207975919
Germany,DEU,1994,"Age dependency ratio, young (% of working-age population)",SP.POP.DPND.YG,23.7816705233186
Germany,DEU,1993,"Age dependency ratio, young (% of working-age population)",SP.POP.DPND.YG,23.6823479949096
Germany,DEU,1992,"Age dependency ratio, young (% of working-age population)",SP.POP.DPND.YG,23.5520669615798
Germany,DEU,1991,"Age dependency ratio, young (% of working-age population)",SP.POP.DPND.YG,23.3619225451787
Germany,DEU,1990,"Age dependency ratio, young (% of working-age population)",SP.POP.DPND.YG,23.1044108242366
Germany,DEU,1989,"Age dependency ratio, young (% of working-age population)",SP.POP.DPND.YG,22.9149177908844
Germany,DEU,1988,"Age dependency ratio, young (% of working-age population)",SP.POP.DPND.YG,22.6991625648313
Germany,DEU,1987,"Age dependency ratio, young (% of working-age population)",SP.POP.DPND.YG,22.5560426336013
Germany,DEU,1986,"Age dependency ratio, young (% of working-age population)",SP.POP.DPND.YG,22.6296281513875
Germany,DEU,1985,"Age dependency ratio, young (% of working-age population)",SP.POP.DPND.YG,22.9667274008402
Germany,DEU,1984,"Age dependency ratio, young (% of working-age population)",SP.POP.DPND.YG,23.6431647941662
Germany,DEU,1983,"Age dependency ratio, young (% of working-age population)",SP.POP.DPND.YG,24.6842886983396
Germany,DEU,1982,"Age dependency ratio, young (% of working-age population)",SP.POP.DPND.YG,25.968626958893
Germany,DEU,1981,"Age dependency ratio, young (% of working-age population)",SP.POP.DPND.YG,27.2265164116672
Germany,DEU,1980,"Age dependency ratio, young (% of working-age population)",SP.POP.DPND.YG,28.2586514098198
Germany,DEU,1979,"Age dependency ratio, young (% of working-age population)",SP.POP.DPND.YG,29.6368240708183
Germany,DEU,1978,"Age dependency ratio, young (% of working-age population)",SP.POP.DPND.YG,30.8218176418689
Germany,DEU,1977,"Age dependency ratio, young (% of working-age population)",SP.POP.DPND.YG,31.844128275062
Germany,DEU,1976,"Age dependency ratio, young (% of working-age population)",SP.POP.DPND.YG,32.892929890699
Germany,DEU,1975,"Age dependency ratio, young (% of working-age population)",SP.POP.DPND.YG,34.1275358744966
Germany,DEU,1974,"Age dependency ratio, young (% of working-age population)",SP.POP.DPND.YG,34.9671073605882
Germany,DEU,1973,"Age dependency ratio, young (% of working-age population)",SP.POP.DPND.YG,35.7464749284585
Germany,DEU,1972,"Age dependency ratio, young (% of working-age population)",SP.POP.DPND.YG,36.4050269934763
Germany,DEU,1971,"Age dependency ratio, young (% of working-age population)",SP.POP.DPND.YG,36.8401677445332
Germany,DEU,1970,"Age dependency ratio, young (% of working-age population)",SP.POP.DPND.YG,36.9848765269578
Germany,DEU,1969,"Age dependency ratio, young (% of working-age population)",SP.POP.DPND.YG,37.0291591414627
Germany,DEU,1968,"Age dependency ratio, young (% of working-age population)",SP.POP.DPND.YG,36.9128385394102
Germany,DEU,1967,"Age dependency ratio, young (% of working-age population)",SP.POP.DPND.YG,36.6416033782741
Germany,DEU,1966,"Age dependency ratio, young (% of working-age population)",SP.POP.DPND.YG,36.1686190677271
Germany,DEU,1965,"Age dependency ratio, young (% of working-age population)",SP.POP.DPND.YG,35.4610548760071
Germany,DEU,1964,"Age dependency ratio, young (% of working-age population)",SP.POP.DPND.YG,34.8660038601076
Germany,DEU,1963,"Age dependency ratio, young (% of working-age population)",SP.POP.DPND.YG,34.092235960313
Germany,DEU,1962,"Age dependency ratio, young (% of working-age population)",SP.POP.DPND.YG,33.2392702982522
Germany,DEU,1961,"Age dependency ratio, young (% of working-age population)",SP.POP.DPND.YG,32.4950031720813
Germany,DEU,1960,"Age dependency ratio, young (% of working-age population)",SP.POP.DPND.YG,31.9785851132578
Germany,DEU,2017,Number of infant deaths,SH.DTH.IMRT,2234
Germany,DEU,2016,Number of infant deaths,SH.DTH.IMRT,2269
Germany,DEU,2015,Number of infant deaths,SH.DTH.IMRT,2303
Germany,DEU,2014,Number of infant deaths,SH.DTH.IMRT,2276
Germany,DEU,2013,Number of infant deaths,SH.DTH.IMRT,2308
Germany,DEU,2012,Number of infant deaths,SH.DTH.IMRT,2284
Germany,DEU,2011,Number of infant deaths,SH.DTH.IMRT,2322
Germany,DEU,2010,Number of infant deaths,SH.DTH.IMRT,2364
Germany,DEU,2009,Number of infant deaths,SH.DTH.IMRT,2414
Germany,DEU,2008,Number of infant deaths,SH.DTH.IMRT,2470
Germany,DEU,2007,Number of infant deaths,SH.DTH.IMRT,2535
Germany,DEU,2006,Number of infant deaths,SH.DTH.IMRT,2608
Germany,DEU,2005,Number of infant deaths,SH.DTH.IMRT,2691
Germany,DEU,2004,Number of infant deaths,SH.DTH.IMRT,2841
Germany,DEU,2003,Number of infant deaths,SH.DTH.IMRT,2942
Germany,DEU,2002,Number of infant deaths,SH.DTH.IMRT,3049
Germany,DEU,2001,Number of infant deaths,SH.DTH.IMRT,3158
Germany,DEU,2000,Number of infant deaths,SH.DTH.IMRT,3328
Germany,DEU,1999,Number of infant deaths,SH.DTH.IMRT,3431
Germany,DEU,1998,Number of infant deaths,SH.DTH.IMRT,3590
Germany,DEU,1997,Number of infant deaths,SH.DTH.IMRT,3744
Germany,DEU,1996,Number of infant deaths,SH.DTH.IMRT,3957
Germany,DEU,1995,Number of infant deaths,SH.DTH.IMRT,4174
Germany,DEU,1994,Number of infant deaths,SH.DTH.IMRT,4401
Germany,DEU,1993,Number of infant deaths,SH.DTH.IMRT,4709
Germany,DEU,1992,Number of infant deaths,SH.DTH.IMRT,5039
Germany,DEU,1991,Number of infant deaths,SH.DTH.IMRT,5386
Germany,DEU,1990,Number of infant deaths,SH.DTH.IMRT,5813
Germany,DEU,1989,Number of infant deaths,SH.DTH.IMRT,6240
Germany,DEU,1988,Number of infant deaths,SH.DTH.IMRT,6654
Germany,DEU,1987,Number of infant deaths,SH.DTH.IMRT,7045
Germany,DEU,1986,Number of infant deaths,SH.DTH.IMRT,7476
Germany,DEU,1985,Number of infant deaths,SH.DTH.IMRT,7804
Germany,DEU,1984,Number of infant deaths,SH.DTH.IMRT,8241
Germany,DEU,1983,Number of infant deaths,SH.DTH.IMRT,8660
Germany,DEU,1982,Number of infant deaths,SH.DTH.IMRT,9071
Germany,DEU,1981,Number of infant deaths,SH.DTH.IMRT,9625
Germany,DEU,1980,Number of infant deaths,SH.DTH.IMRT,10189
Germany,DEU,1979,Number of infant deaths,SH.DTH.IMRT,10840
Germany,DEU,1978,Number of infant deaths,SH.DTH.IMRT,11595
Germany,DEU,1977,Number of infant deaths,SH.DTH.IMRT,12482
Germany,DEU,1976,Number of infant deaths,SH.DTH.IMRT,13487
Germany,DEU,1975,Number of infant deaths,SH.DTH.IMRT,14764
Germany,DEU,1974,Number of infant deaths,SH.DTH.IMRT,16247
Germany,DEU,1973,Number of infant deaths,SH.DTH.IMRT,17967
Germany,DEU,1972,Number of infant deaths,SH.DTH.IMRT,19833
Germany,DEU,1971,Number of infant deaths,SH.DTH.IMRT,21954
Germany,DEU,1970,Number of infant deaths,SH.DTH.IMRT,24061
Germany,DEU,1969,Number of infant deaths,SH.DTH.IMRT,26315
Germany,DEU,1968,Number of infant deaths,SH.DTH.IMRT,
Germany,DEU,1967,Number of infant deaths,SH.DTH.IMRT,
Germany,DEU,1966,Number of infant deaths,SH.DTH.IMRT,
Germany,DEU,1965,Number of infant deaths,SH.DTH.IMRT,
Germany,DEU,1964,Number of infant deaths,SH.DTH.IMRT,
Germany,DEU,1963,Number of infant deaths,SH.DTH.IMRT,
Germany,DEU,1962,Number of infant deaths,SH.DTH.IMRT,
Germany,DEU,1961,Number of infant deaths,SH.DTH.IMRT,
Germany,DEU,1960,Number of infant deaths,SH.DTH.IMRT,
Germany,DEU,2017,International migrant stock (% of population),SM.POP.TOTL.ZS,
Germany,DEU,2016,International migrant stock (% of population),SM.POP.TOTL.ZS,
Germany,DEU,2015,International migrant stock (% of population),SM.POP.TOTL.ZS,14.8790512953233
Germany,DEU,2014,International migrant stock (% of population),SM.POP.TOTL.ZS,
Germany,DEU,2013,International migrant stock (% of population),SM.POP.TOTL.ZS,
Germany,DEU,2012,International migrant stock (% of population),SM.POP.TOTL.ZS,
Germany,DEU,2011,International migrant stock (% of population),SM.POP.TOTL.ZS,
Germany,DEU,2010,International migrant stock (% of population),SM.POP.TOTL.ZS,14.4286016089924
Germany,DEU,2009,International migrant stock (% of population),SM.POP.TOTL.ZS,
Germany,DEU,2008,International migrant stock (% of population),SM.POP.TOTL.ZS,
Germany,DEU,2007,International migrant stock (% of population),SM.POP.TOTL.ZS,
Germany,DEU,2006,International migrant stock (% of population),SM.POP.TOTL.ZS,
Germany,DEU,2005,International migrant stock (% of population),SM.POP.TOTL.ZS,12.676388329431
Germany,DEU,2004,International migrant stock (% of population),SM.POP.TOTL.ZS,
Germany,DEU,2003,International migrant stock (% of population),SM.POP.TOTL.ZS,
Germany,DEU,2002,International migrant stock (% of population),SM.POP.TOTL.ZS,
Germany,DEU,2001,International migrant stock (% of population),SM.POP.TOTL.ZS,
Germany,DEU,2000,International migrant stock (% of population),SM.POP.TOTL.ZS,10.9805597775469
Germany,DEU,1999,International migrant stock (% of population),SM.POP.TOTL.ZS,
Germany,DEU,1998,International migrant stock (% of population),SM.POP.TOTL.ZS,
Germany,DEU,1997,International migrant stock (% of population),SM.POP.TOTL.ZS,
Germany,DEU,1996,International migrant stock (% of population),SM.POP.TOTL.ZS,
Germany,DEU,1995,International migrant stock (% of population),SM.POP.TOTL.ZS,9.14611048008342
Germany,DEU,1994,International migrant stock (% of population),SM.POP.TOTL.ZS,
Germany,DEU,1993,International migrant stock (% of population),SM.POP.TOTL.ZS,
Germany,DEU,1992,International migrant stock (% of population),SM.POP.TOTL.ZS,
Germany,DEU,1991,International migrant stock (% of population),SM.POP.TOTL.ZS,
Germany,DEU,1990,International migrant stock (% of population),SM.POP.TOTL.ZS,7.51812758939894
Germany,DEU,1989,International migrant stock (% of population),SM.POP.TOTL.ZS,
Germany,DEU,1988,International migrant stock (% of population),SM.POP.TOTL.ZS,
Germany,DEU,1987,International migrant stock (% of population),SM.POP.TOTL.ZS,
Germany,DEU,1986,International migrant stock (% of population),SM.POP.TOTL.ZS,
Germany,DEU,1985,International migrant stock (% of population),SM.POP.TOTL.ZS,
Germany,DEU,1984,International migrant stock (% of population),SM.POP.TOTL.ZS,
Germany,DEU,1983,International migrant stock (% of population),SM.POP.TOTL.ZS,
Germany,DEU,1982,International migrant stock (% of population),SM.POP.TOTL.ZS,
Germany,DEU,1981,International migrant stock (% of population),SM.POP.TOTL.ZS,
Germany,DEU,1980,International migrant stock (% of population),SM.POP.TOTL.ZS,
Germany,DEU,1979,International migrant stock (% of population),SM.POP.TOTL.ZS,
Germany,DEU,1978,International migrant stock (% of population),SM.POP.TOTL.ZS,
Germany,DEU,1977,International migrant stock (% of population),SM.POP.TOTL.ZS,
Germany,DEU,1976,International migrant stock (% of population),SM.POP.TOTL.ZS,
Germany,DEU,1975,International migrant stock (% of population),SM.POP.TOTL.ZS,
Germany,DEU,1974,International migrant stock (% of population),SM.POP.TOTL.ZS,
Germany,DEU,1973,International migrant stock (% of population),SM.POP.TOTL.ZS,
Germany,DEU,1972,International migrant stock (% of population),SM.POP.TOTL.ZS,
Germany,DEU,1971,International migrant stock (% of population),SM.POP.TOTL.ZS,
Germany,DEU,1970,International migrant stock (% of population),SM.POP.TOTL.ZS,
Germany,DEU,1969,International migrant stock (% of population),SM.POP.TOTL.ZS,
Germany,DEU,1968,International migrant stock (% of population),SM.POP.TOTL.ZS,
Germany,DEU,1967,International migrant stock (% of population),SM.POP.TOTL.ZS,
Germany,DEU,1966,International migrant stock (% of population),SM.POP.TOTL.ZS,
Germany,DEU,1965,International migrant stock (% of population),SM.POP.TOTL.ZS,
Germany,DEU,1964,International migrant stock (% of population),SM.POP.TOTL.ZS,
Germany,DEU,1963,International migrant stock (% of population),SM.POP.TOTL.ZS,
Germany,DEU,1962,International migrant stock (% of population),SM.POP.TOTL.ZS,
Germany,DEU,1961,International migrant stock (% of population),SM.POP.TOTL.ZS,
Germany,DEU,1960,International migrant stock (% of population),SM.POP.TOTL.ZS,
Germany,DEU,2017,Land area (sq. km),AG.LND.TOTL.K2,348900
Germany,DEU,2016,Land area (sq. km),AG.LND.TOTL.K2,348900
Germany,DEU,2015,Land area (sq. km),AG.LND.TOTL.K2,348859
Germany,DEU,2014,Land area (sq. km),AG.LND.TOTL.K2,348900
Germany,DEU,2013,Land area (sq. km),AG.LND.TOTL.K2,348880
Germany,DEU,2012,Land area (sq. km),AG.LND.TOTL.K2,348540
Germany,DEU,2011,Land area (sq. km),AG.LND.TOTL.K2,348560
Germany,DEU,2010,Land area (sq. km),AG.LND.TOTL.K2,348570
Germany,DEU,2009,Land area (sq. km),AG.LND.TOTL.K2,348610
Germany,DEU,2008,Land area (sq. km),AG.LND.TOTL.K2,348630
Germany,DEU,2007,Land area (sq. km),AG.LND.TOTL.K2,348670
Germany,DEU,2006,Land area (sq. km),AG.LND.TOTL.K2,348720
Germany,DEU,2005,Land area (sq. km),AG.LND.TOTL.K2,348760
Germany,DEU,2004,Land area (sq. km),AG.LND.TOTL.K2,348770
Germany,DEU,2003,Land area (sq. km),AG.LND.TOTL.K2,348810
Germany,DEU,2002,Land area (sq. km),AG.LND.TOTL.K2,348860
Germany,DEU,2001,Land area (sq. km),AG.LND.TOTL.K2,348900
Germany,DEU,2000,Land area (sq. km),AG.LND.TOTL.K2,348950
Germany,DEU,1999,Land area (sq. km),AG.LND.TOTL.K2,348980
Germany,DEU,1998,Land area (sq. km),AG.LND.TOTL.K2,349020
Germany,DEU,1997,Land area (sq. km),AG.LND.TOTL.K2,349050
Germany,DEU,1996,Land area (sq. km),AG.LND.TOTL.K2,349090
Germany,DEU,1995,Land area (sq. km),AG.LND.TOTL.K2,349100
Germany,DEU,1994,Land area (sq. km),AG.LND.TOTL.K2,349110
Germany,DEU,1993,Land area (sq. km),AG.LND.TOTL.K2,349120
Germany,DEU,1992,Land area (sq. km),AG.LND.TOTL.K2,349130
Germany,DEU,1991,Land area (sq. km),AG.LND.TOTL.K2,349130
Germany,DEU,1990,Land area (sq. km),AG.LND.TOTL.K2,349130
Germany,DEU,1989,Land area (sq. km),AG.LND.TOTL.K2,349130
Germany,DEU,1988,Land area (sq. km),AG.LND.TOTL.K2,349130
Germany,DEU,1987,Land area (sq. km),AG.LND.TOTL.K2,349130
Germany,DEU,1986,Land area (sq. km),AG.LND.TOTL.K2,349130
Germany,DEU,1985,Land area (sq. km),AG.LND.TOTL.K2,349130
Germany,DEU,1984,Land area (sq. km),AG.LND.TOTL.K2,349130
Germany,DEU,1983,Land area (sq. km),AG.LND.TOTL.K2,349130
Germany,DEU,1982,Land area (sq. km),AG.LND.TOTL.K2,349130
Germany,DEU,1981,Land area (sq. km),AG.LND.TOTL.K2,349130
Germany,DEU,1980,Land area (sq. km),AG.LND.TOTL.K2,349130
Germany,DEU,1979,Land area (sq. km),AG.LND.TOTL.K2,349130
Germany,DEU,1978,Land area (sq. km),AG.LND.TOTL.K2,349130
Germany,DEU,1977,Land area (sq. km),AG.LND.TOTL.K2,349130
Germany,DEU,1976,Land area (sq. km),AG.LND.TOTL.K2,349130
Germany,DEU,1975,Land area (sq. km),AG.LND.TOTL.K2,349130
Germany,DEU,1974,Land area (sq. km),AG.LND.TOTL.K2,349130
Germany,DEU,1973,Land area (sq. km),AG.LND.TOTL.K2,349130
Germany,DEU,1972,Land area (sq. km),AG.LND.TOTL.K2,349130
Germany,DEU,1971,Land area (sq. km),AG.LND.TOTL.K2,349130
